,time_histo_el_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
7681,15405.0,195223,186549,7,0,0,0,195223,186549
7682,15407.0,195422,185406,8,0,1,0,195422,185406
7683,15409.0,195807,180958,3,1,1,1,195807,180958
7684,15411.0,193106,180910,1,0,0,0,193106,180910
7685,15413.0,189133,183640,7,0,0,0,189133,183640
7686,15415.0,188313,185258,4,1,0,0,188313,185258
7687,15417.0,188219,187330,6,2,1,0,188219,187330
7688,15419.0,186977,185868,3,0,0,0,186977,185868
7689,15421.0,188088,186723,6,0,1,0,188088,186723
7690,15423.0,187987,186031,5,0,1,0,187987,186031
7691,15425.0,185631,185579,9,0,1,0,185631,185579
7692,15427.0,184445,184583,7,0,0,0,184445,184583
7693,15429.0,184061,186402,5,0,1,0,184061,186402
7694,15431.0,184413,185237,10,1,0,0,184413,185237
7695,15433.0,184843,184754,8,2,0,0,184843,184754
7696,15435.0,188329,185325,10,1,0,0,188329,185325
7697,15437.0,189300,186793,3,2,0,0,189300,186793
7698,15439.0,188503,189248,6,0,1,0,188503,189248
7699,15441.0,188502,190339,8,0,1,0,188502,190339
7700,15443.0,190013,191273,4,1,0,0,190013,191273
7701,15445.0,190359,187647,5,0,0,0,190359,187647
7702,15447.0,187987,184507,9,1,0,0,187987,184507
7703,15449.0,195688,189351,4,0,0,0,195688,189351
7704,15451.0,197559,188260,6,0,0,0,197559,188260
7705,15453.0,203257,190985,3,0,0,0,203257,190985
7706,15455.0,201512,187520,5,0,0,0,201512,187520
7707,15457.0,200733,185968,5,0,0,0,200733,185968
7708,15459.0,197406,185508,4,1,0,0,197406,185508
7709,15461.0,201785,193666,8,0,0,0,201785,193666
7710,15463.0,199278,191727,6,0,0,0,199278,191727
7711,15465.0,197029,190230,10,1,1,0,197029,190230
7712,15467.0,195358,191766,6,0,1,0,195358,191766
7713,15469.0,195843,194450,3,0,0,0,195843,194450
7714,15471.0,193595,192348,9,0,1,0,193595,192348
7715,15473.0,189682,191760,8,2,0,0,189682,191760
7716,15475.0,189546,190995,1,0,0,0,189546,190995
7717,15477.0,189113,190003,10,1,0,0,189113,190003
7718,15479.0,188326,190362,2,0,0,0,188326,190362
7719,15481.0,185372,187050,6,0,0,0,185372,187050
7720,15483.0,186050,187166,3,0,0,0,186050,187166
7721,15485.0,187685,188034,7,0,0,0,187685,188034
7722,15487.0,190737,189415,4,1,1,0,190737,189415
7723,15489.0,191504,194762,6,1,0,0,191504,194762
7724,15491.0,191252,195635,10,0,1,0,191252,195635
7725,15493.0,184109,187817,5,0,1,0,184109,187817
7726,15495.0,189480,195738,5,1,0,0,189480,195738
7727,15497.0,192221,194311,4,0,1,0,192221,194311
7728,15499.0,195173,193892,3,0,0,0,195173,193892
7729,15501.0,191709,191321,5,0,0,0,191709,191321
7730,15503.0,190577,189154,7,0,0,0,190577,189154
7731,15505.0,187350,187904,6,0,0,0,187350,187904
7732,15507.0,184685,184752,6,1,1,0,184685,184752
7733,15509.0,182143,185140,5,0,0,0,182143,185140
7734,15511.0,180602,182515,3,0,0,0,180602,182515
7735,15513.0,183990,183132,3,0,0,0,183990,183132
7736,15515.0,184988,183812,5,1,1,0,184988,183812
7737,15517.0,185821,185300,6,1,0,0,185821,185300
7738,15519.0,185650,191029,7,0,0,0,185650,191029
7739,15521.0,190060,197221,6,0,0,0,190060,197221
7740,15523.0,192438,195679,3,0,0,0,192438,195679
7741,15525.0,189568,190364,6,0,1,0,189568,190364
7742,15527.0,192636,189142,4,0,0,0,192636,189142
7743,15529.0,192596,186334,5,0,1,0,192596,186334
7744,15531.0,197071,185564,4,0,0,0,197071,185564
7745,15533.0,198605,181468,1,0,0,0,198605,181468
7746,15535.0,200072,182786,7,1,0,0,200072,182786
7747,15537.0,196167,184254,2,0,0,0,196167,184254
7748,15539.0,192135,186751,6,0,1,0,192135,186751
7749,15541.0,195711,191320,8,1,1,0,195711,191320
7750,15543.0,194413,192035,6,1,2,1,194413,192035
7751,15545.0,192104,194281,10,0,1,0,192104,194281
7752,15547.0,191818,194861,6,0,0,0,191818,194861
7753,15549.0,187715,193276,4,0,0,0,187715,193276
7754,15551.0,187713,194256,10,1,1,0,187713,194256
7755,15553.0,187270,192543,2,0,0,0,187270,192543
7756,15555.0,186916,190669,1,0,0,0,186916,190669
7757,15557.0,190921,189104,2,0,1,0,190921,189104
7758,15559.0,195762,190162,5,1,0,0,195762,190162
7759,15561.0,190874,189021,7,2,1,1,190874,189021
7760,15563.0,187246,189773,4,0,0,0,187246,189773
7761,15565.0,192774,197241,8,1,0,0,192774,197241
7762,15567.0,193381,198755,6,2,1,1,193381,198755
7763,15569.0,191482,195038,12,0,2,0,191482,195038
7764,15571.0,191501,193971,4,0,0,0,191501,193971
7765,15573.0,191131,193387,5,1,1,0,191131,193387
7766,15575.0,191314,191377,2,0,0,0,191314,191377
7767,15577.0,186608,189455,10,0,0,0,186608,189455
7768,15579.0,184279,184803,6,0,0,0,184279,184803
7769,15581.0,184451,177965,8,1,1,0,184451,177965
7770,15583.0,189049,174745,8,1,2,1,189049,174745
7771,15585.0,193752,175365,0,0,0,0,193752,175365
7772,15587.0,194729,178326,9,0,1,0,194729,178326
7773,15589.0,192070,183612,2,0,0,0,192070,183612
7774,15591.0,194460,185720,4,0,0,0,194460,185720
7775,15593.0,196205,187242,9,0,0,0,196205,187242
7776,15595.0,192092,184002,7,1,1,0,192092,184002
7777,15597.0,191129,183894,4,1,0,0,191129,183894
7778,15599.0,194505,185580,4,0,0,0,194505,185580
7779,15601.0,199291,185215,5,0,0,0,199291,185215
7780,15603.0,202120,185824,3,0,0,0,202120,185824
7781,15605.0,205173,186362,8,0,0,0,205173,186362
7782,15607.0,199328,177174,4,1,0,0,199328,177174
7783,15609.0,197219,165725,7,0,0,0,197219,165725
7784,15611.0,196308,154074,7,0,0,0,196308,154074
7785,15613.0,198228,146697,2,0,0,0,198228,146697
7786,15615.0,201701,137645,7,0,1,0,201701,137645
7787,15617.0,201198,132879,3,0,0,0,201198,132879
7788,15619.0,199008,125448,7,0,2,0,199008,125448
7789,15621.0,200838,128881,6,0,0,0,200838,128881
7790,15623.0,200412,141775,5,0,0,0,200412,141775
7791,15625.0,197225,164332,6,0,0,0,197225,164332
7792,15627.0,193442,179584,3,0,0,0,193442,179584
7793,15629.0,192843,184787,6,0,0,0,192843,184787
7794,15631.0,195842,189014,6,0,0,0,195842,189014
7795,15633.0,196711,190128,3,0,1,0,196711,190128
7796,15635.0,195635,183194,4,1,0,0,195635,183194
7797,15637.0,196438,177112,3,1,2,0,196438,177112
7798,15640.0,194767,169655,3,0,0,0,194767,169655
7799,15642.0,192816,171969,6,0,0,0,192816,171969
7800,15644.0,191128,181407,8,0,0,0,191128,181407
7801,15646.0,191846,183545,8,0,0,0,191846,183545
7802,15648.0,194473,186067,9,0,0,0,194473,186067
7803,15650.0,196725,185150,5,0,0,0,196725,185150
7804,15652.0,192008,176162,2,0,1,0,192008,176162
7805,15654.0,188692,174985,5,1,0,0,188692,174985
7806,15656.0,187605,174711,8,0,0,0,187605,174711
7807,15658.0,189005,180254,1,0,0,0,189005,180254
7808,15660.0,190143,184024,5,0,0,0,190143,184024
7809,15662.0,185520,182258,3,0,0,0,185520,182258
7810,15664.0,187150,184487,4,0,0,0,187150,184487
7811,15666.0,189056,185794,3,0,0,0,189056,185794
7812,15668.0,189758,185448,5,0,0,0,189758,185448
7813,15670.0,188588,183239,5,0,0,0,188588,183239
7814,15672.0,193153,184820,3,0,0,0,193153,184820
7815,15674.0,188516,183164,4,0,0,0,188516,183164
7816,15676.0,187566,186356,4,0,0,0,187566,186356
7817,15678.0,184811,185473,2,0,0,0,184811,185473
7818,15680.0,187224,192421,5,1,0,0,187224,192421
7819,15682.0,189178,195066,4,0,0,0,189178,195066
7820,15684.0,193696,195284,4,0,0,0,193696,195284
7821,15686.0,194704,197392,3,0,0,0,194704,197392
7822,15688.0,191937,195461,7,0,0,0,191937,195461
7823,15690.0,195214,197207,1,0,0,0,195214,197207
7824,15692.0,197058,196837,4,0,1,0,197058,196837
7825,15694.0,197668,196716,5,1,0,0,197668,196716
7826,15696.0,197147,196538,4,0,0,0,197147,196538
7827,15698.0,193786,193082,0,0,0,0,193786,193082
7828,15700.0,192472,198056,3,0,0,0,192472,198056
7829,15702.0,192206,200337,5,0,0,0,192206,200337
7830,15704.0,193433,195673,3,0,0,0,193433,195673
7831,15706.0,198698,191694,6,0,0,0,198698,191694
7832,15708.0,197602,188301,5,0,0,0,197602,188301
7833,15710.0,196577,188892,9,1,0,0,196577,188892
7834,15712.0,195088,193932,8,1,1,0,195088,193932
7835,15714.0,196505,196636,8,1,0,0,196505,196636
7836,15716.0,196741,198678,6,0,0,0,196741,198678
7837,15718.0,193462,203302,3,0,0,0,193462,203302
7838,15720.0,191803,202432,5,1,0,0,191803,202432
7839,15722.0,190888,200402,5,0,0,0,190888,200402
7840,15724.0,190324,196710,8,0,0,0,190324,196710
7841,15726.0,189338,194292,1,0,0,0,189338,194292
7842,15728.0,186720,191486,4,0,0,0,186720,191486
7843,15730.0,185598,186757,5,0,1,0,185598,186757
7844,15732.0,189151,186932,12,0,2,0,189151,186932
7845,15734.0,193043,185202,3,0,0,0,193043,185202
7846,15736.0,196526,184093,6,0,0,0,196526,184093
7847,15738.0,198019,185366,7,0,3,0,198019,185366
7848,15740.0,196268,181749,9,2,0,0,196268,181749
7849,15742.0,199145,185729,7,3,1,1,199145,185729
7850,15744.0,199493,187292,1,0,0,0,199493,187292
7851,15746.0,197375,187331,4,1,0,0,197375,187331
7852,15748.0,194541,182798,7,0,1,0,194541,182798
7853,15750.0,193120,182040,3,1,0,0,193120,182040
7854,15752.0,190534,185233,5,0,0,0,190534,185233
7855,15754.0,188336,187124,9,1,1,1,188336,187124
7856,15756.0,184952,187595,8,0,1,0,184952,187595
7857,15758.0,186009,185922,7,1,1,1,186009,185922
7858,15760.0,189324,186027,4,0,0,0,189324,186027
7859,15762.0,188863,185360,5,0,0,0,188863,185360
7860,15764.0,187023,184825,7,0,0,0,187023,184825
7861,15766.0,188179,187325,8,0,0,0,188179,187325
7862,15768.0,186570,188487,7,0,0,0,186570,188487
7863,15770.0,189790,185777,5,0,0,0,189790,185777
7864,15772.0,187860,184583,6,0,0,0,187860,184583
7865,15774.0,188394,183855,5,0,0,0,188394,183855
7866,15776.0,189504,183534,7,2,0,0,189504,183534
7867,15778.0,190306,186398,1,0,0,0,190306,186398
7868,15780.0,190077,184253,7,0,0,0,190077,184253
7869,15782.0,196221,183086,6,0,0,0,196221,183086
7870,15784.0,198615,184615,7,1,0,0,198615,184615
7871,15786.0,197453,185035,9,1,2,0,197453,185035
7872,15788.0,197399,185002,10,0,0,0,197399,185002
7873,15790.0,195891,194363,6,0,0,0,195891,194363
7874,15792.0,193487,198481,2,0,0,0,193487,198481
7875,15794.0,189074,195299,7,0,0,0,189074,195299
7876,15796.0,187913,195532,4,0,0,0,187913,195532
7877,15798.0,190056,190644,8,0,0,0,190056,190644
7878,15800.0,191977,190590,2,0,0,0,191977,190590
7879,15802.0,192652,192870,13,1,0,0,192652,192870
7880,15804.0,196137,194165,10,0,0,0,196137,194165
7881,15806.0,195718,194540,7,0,1,0,195718,194540
7882,15808.0,197135,192544,4,1,2,0,197135,192544
7883,15810.0,195635,185044,7,0,1,0,195635,185044
7884,15812.0,196047,184317,7,0,1,0,196047,184317
7885,15814.0,195292,184039,5,0,0,0,195292,184039
7886,15816.0,193750,182355,4,0,0,0,193750,182355
7887,15818.0,196089,183329,7,1,1,0,196089,183329
7888,15820.0,195428,183908,7,0,1,0,195428,183908
7889,15822.0,196183,185986,3,1,0,0,196183,185986
7890,15824.0,196243,187581,4,0,1,0,196243,187581
7891,15826.0,196261,190230,4,0,0,0,196261,190230
7892,15828.0,196838,192834,9,0,1,0,196838,192834
7893,15830.0,195846,196131,5,0,0,0,195846,196131
7894,15832.0,194549,196147,6,1,0,0,194549,196147
7895,15834.0,192561,193606,9,0,1,0,192561,193606
7896,15836.0,193316,194480,9,2,0,0,193316,194480
7897,15838.0,194503,193375,12,1,0,0,194503,193375
7898,15840.0,197293,191854,5,0,0,0,197293,191854
7899,15842.0,193267,188438,6,0,2,0,193267,188438
7900,15844.0,192044,190315,6,0,0,0,192044,190315
7901,15846.0,189749,191232,5,1,0,0,189749,191232
7902,15848.0,190994,189760,3,0,0,0,190994,189760
7903,15850.0,193076,189838,5,0,1,0,193076,189838
7904,15852.0,194006,189492,10,0,3,0,194006,189492
7905,15854.0,191931,189639,8,1,0,0,191931,189639
7906,15856.0,190947,189193,9,3,1,1,190947,189193
7907,15858.0,191768,188733,5,0,0,0,191768,188733
7908,15860.0,187596,190358,6,0,0,0,187596,190358
7909,15862.0,189086,193047,4,0,0,0,189086,193047
7910,15864.0,188733,193425,4,0,0,0,188733,193425
7911,15866.0,187999,193773,4,0,0,0,187999,193773
7912,15868.0,188392,193816,5,0,1,0,188392,193816
7913,15870.0,190785,191665,5,1,0,0,190785,191665
7914,15872.0,189468,189961,8,2,0,0,189468,189961
7915,15874.0,187478,192441,5,0,1,0,187478,192441
7916,15876.0,183095,190776,9,0,0,0,183095,190776
7917,15878.0,185778,193398,7,0,0,0,185778,193398
7918,15880.0,190303,192669,2,0,0,0,190303,192669
7919,15882.0,191478,191344,6,1,0,0,191478,191344
7920,15884.0,191871,187235,7,0,0,0,191871,187235
7921,15886.0,191657,188916,2,0,0,0,191657,188916
7922,15888.0,188364,184913,4,0,1,0,188364,184913
7923,15890.0,184189,184800,2,0,0,0,184189,184800
7924,15892.0,188215,187792,1,0,0,0,188215,187792
7925,15894.0,188679,185498,2,0,0,0,188679,185498
7926,15896.0,190817,186802,5,0,0,0,190817,186802
7927,15898.0,190547,185693,1,0,0,0,190547,185693
7928,15900.0,191962,186597,7,0,1,0,191962,186597
7929,15902.0,191144,185972,2,0,0,0,191144,185972
7930,15904.0,189937,184481,6,2,0,0,189937,184481
7931,15906.0,187679,183653,5,0,0,0,187679,183653
7932,15908.0,189966,185564,4,0,1,0,189966,185564
7933,15910.0,192284,186446,3,0,0,0,192284,186446
7934,15912.0,193891,183865,2,0,0,0,193891,183865
7935,15914.0,194378,184822,3,0,0,0,194378,184822
7936,15916.0,192202,184857,5,0,0,0,192202,184857
7937,15918.0,192266,185969,4,0,0,0,192266,185969
7938,15920.0,190351,182462,4,0,0,0,190351,182462
7939,15922.0,188260,181256,4,0,0,0,188260,181256
7940,15924.0,189133,180236,5,1,0,0,189133,180236
7941,15926.0,192041,180074,3,0,0,0,192041,180074
7942,15928.0,193526,180119,5,0,1,0,193526,180119
7943,15930.0,191371,183034,12,0,0,0,191371,183034
7944,15932.0,189049,185664,3,1,0,0,189049,185664
7945,15934.0,190385,186815,8,0,1,0,190385,186815
7946,15936.0,192492,188711,2,1,0,0,192492,188711
7947,15938.0,191674,187092,4,0,0,0,191674,187092
7948,15940.0,185616,182816,3,0,0,0,185616,182816
7949,15942.0,184038,180518,1,0,0,0,184038,180518
7950,15944.0,188320,183107,4,0,0,0,188320,183107
7951,15946.0,189354,185270,2,0,0,0,189354,185270
7952,15948.0,187753,183426,5,0,0,0,187753,183426
7953,15950.0,187111,182158,6,1,1,0,187111,182158
7954,15952.0,185957,179309,6,0,1,0,185957,179309
7955,15954.0,190110,176522,8,1,1,0,190110,176522
7956,15956.0,195780,169501,3,0,1,0,195780,169501
7957,15958.0,193028,161047,3,0,1,0,193028,161047
7958,15960.0,191057,166388,3,0,1,0,191057,166388
7959,15962.0,191313,176473,4,1,1,0,191313,176473
7960,15964.0,190886,174486,4,0,1,0,190886,174486
7961,15966.0,191762,172729,4,1,0,0,191762,172729
7962,15968.0,189330,168607,3,0,0,0,189330,168607
7963,15971.0,187301,161368,6,1,1,0,187301,161368
7964,15973.0,188686,163265,4,1,1,1,188686,163265
7965,15975.0,192829,167050,3,1,0,0,192829,167050
7966,15977.0,198162,164832,5,1,1,0,198162,164832
7967,15979.0,197244,162206,8,0,1,0,197244,162206
7968,15981.0,194159,164458,11,2,2,1,194159,164458
7969,15983.0,195674,161596,10,0,0,0,195674,161596
7970,15985.0,194479,153635,5,0,0,0,194479,153635
7971,15987.0,190584,150860,6,0,0,0,190584,150860
7972,15989.0,191121,138601,6,0,0,0,191121,138601
7973,15991.0,192642,132994,2,0,1,0,192642,132994
7974,15993.0,197229,130152,5,0,0,0,197229,130152
7975,15995.0,197671,133140,5,0,0,0,197671,133140
7976,15997.0,192418,139094,5,2,2,0,192418,139094
7977,15999.0,191873,147768,9,1,0,0,191873,147768
7978,16001.0,196859,135598,4,0,0,0,196859,135598
7979,16003.0,199666,129029,7,0,0,0,199666,129029
7980,16005.0,201026,132997,7,0,0,0,201026,132997
7981,16007.0,198652,130969,5,0,0,0,198652,130969
7982,16009.0,193557,136525,5,1,0,0,193557,136525
7983,16011.0,192014,164736,5,0,0,0,192014,164736
7984,16013.0,189123,179200,9,0,2,0,189123,179200
7985,16015.0,188581,182720,6,0,0,0,188581,182720
7986,16017.0,186151,177712,1,0,1,0,186151,177712
7987,16019.0,183588,169667,5,0,2,0,183588,169667
7988,16021.0,183656,165493,2,1,0,0,183656,165493
7989,16023.0,190543,161508,5,0,0,0,190543,161508
7990,16025.0,192045,153576,4,1,0,0,192045,153576
7991,16027.0,188442,146744,1,0,0,0,188442,146744
7992,16029.0,186364,147982,10,1,0,0,186364,147982
7993,16031.0,186463,146457,12,1,0,0,186463,146457
7994,16033.0,187991,153328,11,2,0,0,187991,153328
7995,16035.0,194027,160595,8,0,1,0,194027,160595
7996,16037.0,199264,169979,10,1,0,0,199264,169979
7997,16039.0,199654,174053,6,0,1,0,199654,174053
7998,16041.0,199311,156614,6,0,0,0,199311,156614
7999,16043.0,202362,136081,3,0,0,0,202362,136081
8000,16045.0,199016,128043,4,0,0,0,199016,128043
8001,16047.0,196619,140708,7,0,0,0,196619,140708
8002,16049.0,195481,153559,5,0,0,0,195481,153559
8003,16051.0,193484,159886,7,1,1,0,193484,159886
8004,16053.0,190763,159489,6,0,0,0,190763,159489
8005,16055.0,189639,169719,7,1,0,0,189639,169719
8006,16057.0,192828,174587,1,1,0,0,192828,174587
8007,16059.0,198314,172889,10,1,0,0,198314,172889
8008,16061.0,198604,176292,5,0,0,0,198604,176292
8009,16063.0,200789,175395,11,1,0,0,200789,175395
8010,16065.0,199718,177124,4,0,1,0,199718,177124
8011,16067.0,196361,168563,5,1,0,0,196361,168563
8012,16069.0,198766,175243,13,0,1,0,198766,175243
8013,16071.0,198061,185097,4,0,0,0,198061,185097
8014,16073.0,196275,186992,3,0,0,0,196275,186992
8015,16075.0,196005,185067,5,0,0,0,196005,185067
8016,16077.0,196501,184529,7,0,1,0,196501,184529
8017,16079.0,190981,179197,6,0,0,0,190981,179197
8018,16081.0,194116,183155,7,1,2,1,194116,183155
8019,16083.0,194274,184055,3,0,0,0,194274,184055
8020,16085.0,190290,184970,4,0,0,0,190290,184970
8021,16087.0,190385,186890,1,1,0,0,190385,186890
8022,16089.0,192615,183318,5,0,0,0,192615,183318
8023,16091.0,192658,179324,5,0,0,0,192658,179324
8024,16093.0,192184,180424,6,0,0,0,192184,180424
8025,16095.0,192010,181684,10,0,0,0,192010,181684
8026,16097.0,190404,180136,6,1,0,0,190404,180136
8027,16099.0,189374,183244,11,0,0,0,189374,183244
8028,16101.0,185011,181004,7,0,0,0,185011,181004
8029,16103.0,185454,181885,5,0,0,0,185454,181885
8030,16105.0,186823,182596,8,0,0,0,186823,182596
8031,16107.0,186941,183634,6,1,0,0,186941,183634
8032,16109.0,184162,182083,9,0,0,0,184162,182083
8033,16111.0,185521,183771,7,0,0,0,185521,183771
8034,16113.0,186700,184179,5,0,0,0,186700,184179
8035,16115.0,186524,186672,7,0,0,0,186524,186672
8036,16117.0,188702,186408,6,0,0,0,188702,186408
8037,16119.0,191732,186110,4,0,1,0,191732,186110
8038,16121.0,192327,187138,8,0,1,0,192327,187138
8039,16123.0,188860,187439,4,0,0,0,188860,187439
8040,16125.0,187781,191086,3,0,1,0,187781,191086
8041,16127.0,191674,193662,9,0,0,0,191674,193662
8042,16129.0,189834,191421,11,0,0,0,189834,191421
8043,16131.0,191552,196635,8,1,1,0,191552,196635
8044,16133.0,192373,195053,4,0,0,0,192373,195053
8045,16135.0,191940,194488,7,0,1,0,191940,194488
8046,16137.0,190081,193720,12,0,2,0,190081,193720
8047,16139.0,193365,193247,4,1,0,0,193365,193247
8048,16141.0,194463,193001,5,2,0,0,194463,193001
8049,16143.0,195184,189540,3,1,0,0,195184,189540
8050,16145.0,191879,186299,2,0,0,0,191879,186299
8051,16147.0,190766,187514,5,1,0,0,190766,187514
8052,16149.0,189244,186948,6,1,0,0,189244,186948
8053,16151.0,191576,187584,3,0,1,0,191576,187584
8054,16153.0,192391,189972,4,1,0,0,192391,189972
8055,16155.0,193139,191651,3,0,0,0,193139,191651
8056,16157.0,194656,194314,5,0,1,0,194656,194314
8057,16159.0,195012,192481,5,1,0,0,195012,192481
8058,16161.0,195306,192161,6,0,0,0,195306,192161
8059,16163.0,195589,189724,6,0,0,0,195589,189724
8060,16165.0,188109,184613,8,1,1,0,188109,184613
8061,16167.0,185310,184675,3,1,0,0,185310,184675
8062,16169.0,184358,185017,7,0,0,0,184358,185017
8063,16171.0,187450,188986,4,1,0,0,187450,188986
8064,16173.0,186296,184976,8,2,0,0,186296,184976
8065,16175.0,188420,183267,3,0,0,0,188420,183267
8066,16177.0,186675,182001,1,0,0,0,186675,182001
8067,16179.0,187933,177550,5,0,0,0,187933,177550
8068,16181.0,185661,169809,1,0,0,0,185661,169809
8069,16183.0,184480,166187,2,0,0,0,184480,166187
8070,16185.0,187243,156847,8,2,1,0,187243,156847
8071,16187.0,188117,150497,2,0,0,0,188117,150497
8072,16189.0,187306,148149,4,0,0,0,187306,148149
8073,16191.0,187180,151150,1,1,0,0,187180,151150
8074,16193.0,185780,158738,7,1,0,0,185780,158738
8075,16195.0,186954,171294,3,0,0,0,186954,171294
8076,16197.0,185230,176710,5,0,2,0,185230,176710
8077,16199.0,185053,178361,3,0,0,0,185053,178361
8078,16201.0,150294,145353,4,2,0,0,150294,145353
8079,16203.0,179624,177136,4,0,0,0,179624,177136
8080,16205.0,183326,178798,3,0,0,0,183326,178798
8081,16207.0,183421,180212,5,0,1,0,183421,180212
8082,16209.0,183666,180607,10,0,0,0,183666,180607
8083,16211.0,185766,180870,4,0,0,0,185766,180870
8084,16213.0,187198,179822,5,0,0,0,187198,179822
8085,16215.0,184404,177941,10,1,1,0,184404,177941
8086,16217.0,185554,175993,2,1,0,0,185554,175993
8087,16219.0,187270,174459,5,0,0,0,187270,174459
8088,16221.0,189364,175557,9,0,0,0,189364,175557
8089,16223.0,188743,178136,2,1,0,0,188743,178136
8090,16225.0,189281,176843,6,0,0,0,189281,176843
8091,16227.0,187488,167212,2,0,0,0,187488,167212
8092,16229.0,185819,166021,6,0,0,0,185819,166021
8093,16231.0,185478,165790,8,0,1,0,185478,165790
8094,16233.0,186097,163073,4,0,0,0,186097,163073
8095,16235.0,181987,160840,6,0,0,0,181987,160840
8096,16237.0,186157,160694,7,1,0,0,186157,160694
8097,16239.0,188763,160275,4,0,0,0,188763,160275
8098,16241.0,189095,169219,2,0,0,0,189095,169219
8099,16243.0,192539,172149,7,0,0,0,192539,172149
8100,16245.0,196851,175401,2,0,0,0,196851,175401
8101,16247.0,196647,181554,6,0,0,0,196647,181554
8102,16249.0,193720,182948,6,0,0,0,193720,182948
8103,16251.0,189888,185007,7,0,0,0,189888,185007
8104,16253.0,188472,184657,4,0,0,0,188472,184657
8105,16255.0,189154,179417,4,0,0,0,189154,179417
8106,16257.0,190869,176920,4,0,0,0,190869,176920
8107,16259.0,189130,179216,5,0,0,0,189130,179216
8108,16261.0,189867,180357,2,0,1,0,189867,180357
8109,16263.0,193664,183621,4,0,0,0,193664,183621
8110,16265.0,190602,183642,6,0,0,0,190602,183642
8111,16267.0,188339,186190,9,0,1,0,188339,186190
8112,16269.0,187759,184466,5,0,0,0,187759,184466
8113,16271.0,188397,180768,4,2,0,0,188397,180768
8114,16273.0,187191,180917,6,0,1,0,187191,180917
8115,16275.0,187019,176818,5,0,0,0,187019,176818
8116,16277.0,186392,172432,4,0,0,0,186392,172432
8117,16279.0,189496,172024,6,1,0,0,189496,172024
8118,16281.0,188635,172680,1,0,0,0,188635,172680
8119,16283.0,188838,170681,6,0,0,0,188838,170681
8120,16285.0,189062,170912,6,0,1,0,189062,170912
8121,16287.0,190655,170443,3,0,0,0,190655,170443
8122,16289.0,189618,171021,5,0,0,0,189618,171021
8123,16291.0,191608,168445,10,2,0,0,191608,168445
8124,16293.0,197418,161649,4,0,0,0,197418,161649
8125,16295.0,203892,150385,3,0,0,0,203892,150385
8126,16297.0,206122,145910,6,0,1,0,206122,145910
8127,16299.0,205591,147216,5,0,1,0,205591,147216
8128,16301.0,202508,145251,6,1,0,0,202508,145251
8129,16303.0,196598,148791,3,0,1,0,196598,148791
8130,16305.0,194243,153526,5,1,0,0,194243,153526
8131,16307.0,196510,171303,4,0,0,0,196510,171303
8132,16309.0,196564,182599,2,0,0,0,196564,182599
8133,16311.0,199884,184209,2,0,0,0,199884,184209
8134,16313.0,201631,184510,10,0,0,0,201631,184510
8135,16316.0,201394,183402,7,0,0,0,201394,183402
8136,16318.0,205444,185264,8,0,0,0,205444,185264
8137,16320.0,204689,187635,5,0,0,0,204689,187635
8138,16322.0,200755,186925,0,0,0,0,200755,186925
8139,16324.0,196984,185315,5,0,0,0,196984,185315
8140,16326.0,194030,181143,9,0,3,0,194030,181143
8141,16328.0,193442,182652,4,1,0,0,193442,182652
8142,16330.0,190733,182984,7,1,2,0,190733,182984
8143,16332.0,193031,183005,5,1,0,0,193031,183005
8144,16334.0,192159,182149,4,1,0,0,192159,182149
8145,16336.0,193521,181112,3,0,0,0,193521,181112
8146,16338.0,193293,180625,6,0,0,0,193293,180625
8147,16340.0,194449,180311,4,1,0,0,194449,180311
8148,16342.0,195801,178501,3,0,0,0,195801,178501
8149,16344.0,197527,178164,3,1,0,0,197527,178164
8150,16346.0,200068,180033,2,0,0,0,200068,180033
8151,16348.0,197229,178502,7,0,0,0,197229,178502
8152,16350.0,199294,179418,5,0,1,0,199294,179418
8153,16352.0,199440,182266,8,1,0,0,199440,182266
8154,16354.0,194999,183621,11,0,0,0,194999,183621
8155,16356.0,193411,188430,9,0,1,0,193411,188430
8156,16358.0,195876,189050,2,0,0,0,195876,189050
8157,16360.0,193252,189482,8,1,0,0,193252,189482
8158,16362.0,190551,189232,5,0,0,0,190551,189232
8159,16364.0,187689,185883,6,1,0,0,187689,185883
8160,16366.0,186702,184750,9,1,0,0,186702,184750
8161,16368.0,189305,184675,5,0,0,0,189305,184675
8162,16370.0,193044,185476,6,0,0,0,193044,185476
8163,16372.0,192205,183867,4,0,0,0,192205,183867
8164,16374.0,196674,183134,6,1,0,0,196674,183134
8165,16376.0,194516,174719,6,0,0,0,194516,174719
8166,16378.0,193030,161812,6,0,1,0,193030,161812
8167,16380.0,194426,146312,5,0,0,0,194426,146312
8168,16382.0,193969,135238,4,0,0,0,193969,135238
8169,16384.0,194196,137235,4,0,0,0,194196,137235
8170,16386.0,195337,141435,10,0,1,0,195337,141435
8171,16388.0,191877,155026,6,2,0,0,191877,155026
8172,16390.0,185654,155937,4,0,1,0,185654,155937
8173,16392.0,182057,158900,3,0,1,0,182057,158900
8174,16394.0,190744,164122,6,0,0,0,190744,164122
8175,16396.0,190282,166413,7,2,0,0,190282,166413
8176,16398.0,191574,167175,8,1,0,0,191574,167175
8177,16400.0,191927,167689,4,0,0,0,191927,167689
8178,16402.0,194152,178264,8,0,1,0,194152,178264
