,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
95,190.0,473820,49511,2974,724820,509104,3588,802592,221769,3898,644040,3670,3209
96,192.0,472257,49010,3048,721060,506317,3567,801644,220797,3841,642385,3682,3063
97,194.0,472166,49498,3066,721214,506377,3553,800518,221238,3809,643049,3618,3085
98,196.0,471310,49483,2967,725451,509269,3557,802296,222535,3770,637392,3558,3027
99,198.0,472013,49147,2952,725663,509071,3532,800712,221174,3940,637572,3672,3042
100,200.0,469937,49564,2984,721323,506848,3501,798359,219625,3854,636102,3606,3116
101,202.0,468843,49225,3049,720934,506005,3539,798151,220049,3870,634917,3500,2980
102,204.0,468775,48550,2967,721110,506208,3562,797367,219703,3845,637729,3590,3018
103,206.0,472506,49761,3094,728223,511107,3579,803706,221453,3844,637752,3520,3041
104,208.0,474769,49512,3126,731917,513413,3493,805439,221959,3859,640116,3549,3067
105,210.0,473963,49192,2979,731539,513226,3552,807325,222479,3817,642185,3578,3074
106,212.0,475401,49362,2993,731969,513258,3449,807501,223037,3916,641690,3632,3066
107,214.0,477417,49862,3011,734667,515948,3499,810782,223993,3777,642966,3665,3084
108,216.0,476097,49757,2990,731238,512693,3475,808958,222620,3846,643022,3608,3065
109,218.0,475479,49539,3062,727003,510437,3541,807099,222616,3834,646442,3660,3104
110,220.0,471428,49242,3043,717165,502884,3511,803248,221249,3728,646317,3635,3137
111,222.0,470302,48823,2976,711618,499073,3428,800072,220564,3915,647661,3614,3102
112,224.0,468974,49159,3098,711990,498955,3576,799426,221147,3811,646700,3668,3055
113,226.0,469234,49229,3070,708028,496936,3440,798639,220627,3755,646313,3668,3106
114,228.0,469026,48551,3017,711552,498505,3599,800526,220883,3836,646963,3658,3149
115,230.0,470666,49540,3085,715037,501150,3526,801281,221634,3935,649041,3618,3126
116,232.0,470824,48960,3037,713614,500499,3491,801434,221570,3882,645304,3618,3036
117,234.0,469242,48866,2999,715730,502378,3565,797429,220145,3900,644340,3660,3138
118,236.0,467462,48450,2998,714231,500735,3492,797158,219697,3840,644398,3534,3003
119,238.0,469013,48725,2947,713417,499829,3498,796182,219969,3800,643506,3560,3052
120,240.0,467603,48844,3096,712943,500852,3556,793425,218763,3798,641641,3612,3105
121,242.0,465644,48645,3156,712184,499597,3467,791113,218626,3854,640013,3696,3137
122,244.0,466183,48580,3062,711848,499386,3490,790614,218269,3862,638471,3573,3060
123,246.0,465905,48443,2904,710123,498449,3566,792012,218538,3877,640852,3589,3012
124,248.0,467710,49076,2991,708411,497290,3437,792136,218453,3822,643802,3638,3127
125,250.0,465616,48413,3002,708140,496931,3557,791465,218879,3840,643171,3734,3110
126,252.0,466399,48966,3048,706859,496076,3355,793218,218693,3903,642627,3620,3066
127,254.0,466839,48910,3041,707925,496993,3538,791697,218307,3928,641767,3660,3140
128,256.0,468239,49100,3069,711427,498999,3473,794483,219679,3856,643006,3641,3126
129,258.0,468093,48609,2941,711117,498332,3560,794048,218695,3891,644141,3669,3088
130,260.0,468655,48668,2929,710449,498751,3524,795046,219511,3833,643306,3591,3037
131,262.0,467285,48786,3001,706290,495146,3500,791839,218956,3843,644079,3578,3100
132,264.0,465639,48653,2991,701243,492527,3449,789929,218312,3916,645636,3609,3125
133,266.0,465898,48110,2963,702151,492508,3418,790117,218361,3885,645726,3585,3023
134,268.0,466168,48518,2969,701368,491943,3490,790297,217467,3947,646473,3608,3148
135,270.0,465359,48227,2986,700232,491289,3567,788431,218183,3855,645544,3645,3157
136,272.0,465391,48514,2991,699692,491148,3510,789217,217966,3912,645094,3614,3110
137,274.0,464740,48549,2974,699377,490539,3430,788364,217536,3805,645487,3706,3176
138,276.0,464347,48110,2998,701559,492668,3467,788785,217257,3858,645972,3652,3137
139,278.0,466430,48504,3022,705497,494764,3469,792392,218311,3785,644035,3491,3044
140,280.0,467692,49212,2978,710538,498739,3487,794736,218987,3955,644678,3756,3095
141,282.0,471055,49193,3061,720380,505292,3468,799774,220809,3944,644850,3594,3078
142,284.0,473906,49271,2886,728974,510883,3446,806256,222242,4014,645271,3805,3176
143,286.0,473270,49207,3007,728062,510625,3496,805332,221646,3935,645356,3635,3057
144,288.0,471680,48874,3049,723331,507234,3408,801358,220518,3775,643170,3719,3152
