,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
209,418.0,116544,366,157,118647,253,222,168634,536,184,140265,563,173
210,420.0,115803,355,193,118486,305,204,167974,495,198,140732,569,174
211,422.0,115882,363,161,118559,276,190,168142,524,213,140621,571,141
212,424.0,115887,393,179,117673,250,208,167671,528,196,140076,575,170
213,426.0,116290,362,174,118899,289,208,168395,534,212,140498,587,170
214,428.0,116133,326,172,118664,282,201,168120,526,227,139987,577,137
215,430.0,116177,394,200,119084,266,235,167385,497,222,139367,578,173
216,432.0,117168,397,162,119919,263,203,168584,458,210,139401,562,171
217,434.0,117176,343,167,120244,311,192,169115,603,232,139990,569,161
218,436.0,117929,387,192,121496,296,227,169639,535,182,140050,593,159
219,438.0,118594,348,152,121680,283,216,170595,503,207,139760,564,176
220,440.0,118054,358,146,121716,249,205,170241,564,201,139712,526,154
221,442.0,117640,377,152,120701,234,219,169109,519,209,139860,551,183
222,444.0,116837,346,166,120425,313,225,168937,542,227,139808,586,175
223,446.0,117684,390,180,120329,280,212,169793,548,221,141244,589,192
224,448.0,117200,335,150,120143,239,212,170176,519,215,141245,539,177
225,450.0,117908,350,186,119729,287,225,168889,528,193,141545,588,161
226,452.0,118025,364,164,119375,254,199,171208,494,223,143245,541,184
227,454.0,118467,366,136,120173,271,210,171568,513,209,143518,576,148
228,456.0,119018,375,152,120788,290,208,170964,461,228,143427,581,188
229,458.0,118102,352,161,119186,253,221,169947,501,202,143113,540,168
230,460.0,117745,334,166,118477,290,184,169318,499,238,143716,569,172
231,462.0,117334,391,168,118447,276,195,170326,516,214,144043,536,181
232,464.0,118135,378,136,118467,261,193,170144,452,227,144373,561,177
233,466.0,117948,374,153,118157,266,192,169355,497,209,144178,563,166
234,468.0,116867,350,162,117888,285,195,168174,494,225,143448,561,155
235,470.0,116690,359,156,117370,273,208,167833,536,212,141148,580,179
236,472.0,115508,347,153,117195,290,214,167271,491,206,141234,573,168
237,474.0,115336,374,146,117073,268,193,167130,525,209,140496,564,167
238,476.0,116065,369,152,117388,252,214,167806,511,215,140120,588,163
239,478.0,116390,362,169,118752,266,177,167957,518,200,139997,539,192
240,480.0,117113,376,169,117381,253,222,168227,509,196,140923,560,150
241,482.0,117349,383,148,117420,237,196,168951,522,205,142915,567,182
242,484.0,118185,342,162,118152,246,209,169849,468,207,144035,564,154
243,486.0,118420,358,137,118204,242,186,169387,526,203,143653,532,140
244,488.0,118172,395,153,118762,261,219,170807,492,197,142780,550,156
245,490.0,118303,377,162,119592,266,179,170934,491,209,143455,546,170
246,492.0,118459,390,147,120619,252,208,171718,518,203,143297,524,177
247,494.0,118948,339,153,120919,238,217,171315,557,207,144713,575,183
248,496.0,118624,386,177,120868,275,214,171355,469,217,144177,562,204
249,498.0,118319,343,170,119767,281,191,170738,520,196,144361,565,170
250,500.0,119670,355,181,120723,239,207,171201,499,221,144010,579,165
251,502.0,119077,394,154,121380,259,207,170760,504,203,143663,536,206
252,504.0,119696,357,160,122593,292,240,171920,537,206,143493,542,163
253,506.0,119730,401,145,123363,264,195,172979,510,212,143560,556,171
254,508.0,120087,381,170,123726,278,221,172675,505,203,143554,577,181
255,510.0,120069,346,156,123266,270,195,172653,483,225,144057,544,172
256,512.0,120031,355,203,123222,258,207,172203,499,210,143606,560,154
257,514.0,119484,387,180,123717,275,212,172524,490,224,143493,591,183
258,516.0,119250,360,146,123477,250,198,171487,531,193,143626,585,170
