,time_histo_el_s,ch0,ch1,ch2,ch3
619,1239.0,1923,136,102,1
620,1241.0,1957,117,102,3
621,1243.0,1912,100,88,0
622,1245.0,2021,119,95,2
623,1247.0,1992,139,84,3
624,1249.0,2011,132,99,6
625,1251.0,1995,119,95,2
626,1253.0,2026,100,94,1
627,1255.0,2118,124,124,6
628,1257.0,1965,134,106,4
629,1259.0,2018,147,106,6
630,1261.0,2015,144,89,4
631,1263.0,1999,113,115,3
632,1265.0,2104,143,97,5
633,1267.0,1967,122,111,4
634,1269.0,2008,120,105,6
635,1271.0,2100,125,105,4
636,1273.0,2037,127,105,1
637,1275.0,2005,140,103,6
638,1277.0,2091,129,106,3
639,1279.0,2034,121,117,2
640,1281.0,2068,133,101,8
641,1283.0,2064,148,117,6
642,1285.0,2040,138,108,2
643,1287.0,1966,130,101,4
644,1289.0,1938,114,106,3
645,1291.0,2015,133,91,6
646,1293.0,2029,107,107,3
647,1295.0,2065,132,97,7
648,1297.0,1989,135,104,6
649,1299.0,1999,129,104,4
650,1301.0,2020,128,113,5
651,1303.0,1938,122,99,3
652,1305.0,1946,119,101,4
653,1307.0,2001,151,91,4
654,1309.0,2063,114,103,5
655,1311.0,2043,118,104,4
656,1313.0,2009,139,92,2
657,1315.0,2073,139,107,4
658,1317.0,2024,140,105,4
659,1319.0,2005,147,103,4
660,1321.0,2025,127,102,3
661,1323.0,2016,120,103,2
662,1325.0,1999,120,114,0
663,1327.0,2026,131,127,2
664,1329.0,2022,129,105,2
665,1331.0,1964,124,100,4
666,1333.0,2051,147,99,4
667,1335.0,1970,109,103,4
668,1337.0,2032,125,122,1
669,1339.0,2058,129,107,4
670,1341.0,2014,114,109,2
671,1343.0,2026,130,107,6
672,1345.0,2097,140,97,3
673,1347.0,2027,120,118,3
674,1349.0,2026,136,101,3
675,1351.0,1975,111,115,1
676,1353.0,2027,135,119,7
677,1355.0,2145,124,112,5
678,1357.0,2091,119,122,5
679,1359.0,2089,148,89,2
680,1361.0,1976,126,123,5
681,1363.0,2025,141,95,4
682,1365.0,2001,123,106,4
683,1367.0,1999,100,116,1
684,1369.0,2008,109,111,2
685,1371.0,1997,134,110,5
686,1373.0,1990,121,95,4
687,1375.0,2014,118,96,1
688,1377.0,1980,105,98,2
689,1379.0,1994,133,121,7
690,1381.0,1995,129,99,1
691,1383.0,2015,138,103,4
692,1385.0,2069,128,107,3
693,1387.0,2102,152,120,5
694,1389.0,2086,132,100,3
695,1391.0,2028,117,116,2
696,1393.0,2117,121,116,4
697,1395.0,2078,124,103,2
698,1397.0,1985,125,93,3
699,1399.0,2047,114,112,4
700,1401.0,2084,125,94,4
701,1403.0,2100,133,120,1
702,1405.0,2050,135,112,4
703,1407.0,2070,135,101,2
704,1409.0,2101,140,101,2
705,1411.0,2030,122,112,3
706,1413.0,1979,117,129,0
707,1415.0,1992,137,109,7
708,1417.0,1994,127,121,9
709,1419.0,2026,108,98,3
710,1421.0,2076,135,98,1
711,1423.0,2039,132,94,3
712,1425.0,2055,123,100,4
713,1427.0,2055,133,100,4
714,1429.0,1993,135,99,6
715,1431.0,2082,132,95,3
716,1433.0,1975,139,99,4
717,1435.0,1946,138,98,2
718,1437.0,2019,114,110,3
719,1439.0,1994,121,112,1
720,1441.0,2023,122,93,2
721,1443.0,2025,116,112,3
722,1445.0,2137,141,112,3
723,1447.0,1962,134,99,6
724,1449.0,1966,112,107,4
725,1451.0,1893,102,98,5
726,1453.0,1924,113,108,6
727,1455.0,2008,111,99,2
728,1457.0,1982,126,89,2
729,1459.0,1957,123,91,4
730,1461.0,2032,122,116,3
731,1463.0,1979,118,103,3
732,1465.0,2038,129,121,3
733,1467.0,1957,122,101,9
734,1469.0,2016,120,100,4
735,1471.0,2091,156,117,2
736,1473.0,2002,108,104,8
737,1475.0,2002,116,112,2
738,1477.0,1973,119,107,2
739,1479.0,1964,103,120,3
740,1481.0,2028,128,97,3
741,1483.0,2054,116,111,4
742,1485.0,2047,118,128,3
743,1487.0,1993,134,96,3
744,1489.0,2023,121,109,4
745,1491.0,2078,136,99,3
746,1493.0,1992,112,98,3
747,1495.0,1991,125,111,5
748,1497.0,2047,146,104,2
749,1499.0,1993,135,101,8
750,1501.0,2051,103,126,3
751,1503.0,1936,131,81,3
752,1505.0,1929,119,101,2
753,1507.0,2090,124,88,5
754,1509.0,2116,120,100,3
755,1511.0,2024,110,109,2
756,1513.0,2049,135,92,1
