,time_histo_el_s,A0,B0,C0,D0
760,1521.0,52089,19683,1877,4409
761,1523.0,52070,19510,1928,4537
762,1525.0,52252,19519,1821,4481
763,1527.0,52410,19732,1784,4370
764,1529.0,52109,19728,1820,4353
765,1531.0,52470,19727,1877,4427
766,1533.0,52384,19561,1873,4425
767,1535.0,52538,19593,1927,4360
768,1537.0,52782,19690,1883,4364
769,1539.0,52538,19579,1887,4376
770,1541.0,52549,19445,1856,4392
771,1543.0,52561,19702,1823,4454
772,1545.0,52283,19832,1869,4333
773,1547.0,52092,19289,1906,4389
774,1549.0,52317,19481,1821,4398
775,1551.0,51957,19493,1901,4566
776,1553.0,52506,19627,1878,4343
777,1555.0,52464,19602,1915,4454
778,1557.0,52475,19636,2029,4359
779,1559.0,53017,19623,1923,4427
780,1561.0,52690,19677,1882,4426
781,1563.0,52928,20154,1786,4511
782,1565.0,52663,19415,1924,4384
783,1567.0,52318,19732,1837,4467
784,1569.0,52191,19740,1891,4391
785,1571.0,52193,19782,1861,4469
786,1573.0,52279,19658,1978,4473
787,1575.0,52372,19647,1826,4562
788,1577.0,51779,19542,1890,4517
789,1579.0,52418,19744,1929,4432
790,1581.0,53123,19627,1877,4511
791,1583.0,52710,19902,1972,4415
792,1585.0,53058,19619,1921,4358
793,1587.0,53296,19837,1863,4480
794,1589.0,52245,20019,1838,4304
795,1591.0,53020,19959,1935,4570
796,1593.0,53294,20082,1860,4397
797,1595.0,53036,19777,1800,4527
798,1597.0,53120,19984,1878,4348
799,1599.0,52861,19917,1838,4412
800,1601.0,52988,19671,1823,4442
801,1603.0,53179,19622,1884,4592
802,1605.0,52940,19922,1841,4528
803,1607.0,53176,19848,1840,4429
804,1609.0,53690,19738,1908,4438
805,1611.0,53265,19559,1898,4519
806,1613.0,53169,20033,1905,4528
807,1615.0,53016,19669,1919,4442
808,1617.0,52500,19753,1886,4471
809,1619.0,52190,19631,1880,4462
810,1621.0,52590,19624,1890,4439
811,1623.0,52511,19489,1816,4475
812,1625.0,52644,19556,1902,4449
813,1627.0,52595,19271,1862,4374
814,1629.0,52513,19709,1830,4487
815,1631.0,52068,19316,1843,4509
816,1633.0,52598,19369,1922,4442
817,1635.0,52346,19223,1925,4441
818,1637.0,52259,19699,1878,4509
819,1639.0,52214,19454,1995,4333
820,1641.0,52476,19544,1890,4467
821,1643.0,52542,19302,1847,4406
822,1645.0,52867,19554,1847,4498
823,1647.0,53136,20002,1907,4451
824,1649.0,52927,19741,1845,4416
825,1651.0,53131,19975,1904,4514
826,1653.0,53208,19772,1858,4474
827,1655.0,52765,19766,1873,4392
828,1657.0,53298,19758,1898,4513
829,1659.0,53357,19552,1941,4344
830,1661.0,53137,19849,1925,4381
831,1663.0,53168,19886,1932,4542
832,1665.0,52948,19746,1942,4433
833,1667.0,53455,19871,1940,4550
834,1669.0,53494,19809,1902,4558
835,1671.0,53618,20046,1858,4440
836,1673.0,52944,19905,1860,4329
837,1675.0,53291,19807,1927,4499
838,1677.0,53632,19954,1960,4436
839,1679.0,53099,19875,2005,4344
840,1681.0,53134,19993,1848,4360
841,1683.0,53600,19949,1873,4355
842,1685.0,53034,19790,1908,4526
843,1687.0,52605,19442,1765,4376
844,1689.0,52784,19876,1882,4467
845,1691.0,52766,19714,1782,4300
846,1693.0,52253,19545,1867,4379
847,1695.0,52946,20019,1953,4415
848,1697.0,52877,19687,1884,4520
849,1699.0,52925,19798,1905,4382
850,1701.0,53123,19715,1957,4418
851,1703.0,52825,19673,1891,4377
852,1705.0,53255,19793,1898,4539
853,1707.0,53182,20074,1926,4278
854,1709.0,52925,19699,1784,4469
855,1711.0,53354,19820,1846,4570
856,1713.0,53169,19895,1920,4317
857,1715.0,52994,19729,1883,4557
858,1717.0,53056,19953,2008,4482
859,1719.0,52789,19664,1839,4466
860,1721.0,53306,20069,1930,4597
861,1723.0,53360,19999,1908,4408
862,1725.0,53399,20099,1923,4341
863,1727.0,53332,20044,1937,4344
864,1729.0,53035,19714,1899,4419
865,1731.0,53142,19558,1845,4419
866,1733.0,53221,20033,1862,4479
867,1735.0,53252,19828,1890,4409
868,1737.0,53491,19876,1914,4398
869,1739.0,53386,19729,1887,4501
870,1741.0,53271,19747,1909,4584
871,1743.0,52915,19641,1914,4448
872,1745.0,53199,19919,1917,4322
873,1747.0,53388,19635,1845,4440
874,1749.0,53473,19661,1976,4411
875,1751.0,53015,19760,1833,4355
876,1753.0,52841,19698,1922,4514
877,1755.0,53212,19530,1932,4421
878,1757.0,52962,19977,1895,4486
879,1759.0,53409,20123,1968,4436
880,1761.0,53734,19704,1960,4417
881,1763.0,53454,19807,1909,4496
882,1765.0,53170,19629,1909,4477
883,1767.0,53197,19955,1869,4395
884,1769.0,53369,20024,1916,4483
885,1771.0,53175,19818,1904,4372
886,1773.0,53061,19749,1880,4453
887,1775.0,53337,19847,1860,4482
888,1777.0,53070,20128,1828,4498
889,1779.0,53144,19509,1966,4386
890,1781.0,52872,19839,1910,4418
891,1783.0,52725,19778,1868,4390
892,1785.0,52957,19916,1892,4371
893,1787.0,53247,19751,1941,4510
894,1789.0,53350,19625,2007,4447
895,1791.0,52859,19901,2072,4469
896,1793.0,53110,19877,1944,4437
897,1795.0,52937,19853,1845,4414
898,1797.0,53123,19798,1848,4567
899,1799.0,52863,19830,1870,4432
900,1801.0,52876,19622,1864,4533
901,1803.0,53173,19970,1917,4459
