,time_histo_el_s,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
9933,19921.0,264085,229266,3,0,0,0,264085,229266
9934,19923.0,260438,225532,5,0,0,0,260438,225532
9935,19925.0,263657,231219,14,0,0,0,263657,231219
9936,19927.0,205825,181337,5,1,0,0,205825,181337
9937,19929.0,319980,282997,6,0,0,0,319980,282997
9938,19931.0,261990,231483,3,0,1,0,261990,231483
9939,19933.0,261853,231578,12,1,1,0,261853,231578
9940,19935.0,254395,230701,8,0,0,0,254395,230701
9941,19937.0,255659,239150,5,0,0,0,255659,239150
9942,19939.0,255244,240307,7,0,0,0,255244,240307
9943,19941.0,257048,235728,7,1,2,0,257048,235728
9944,19943.0,261061,228834,5,1,1,0,261061,228834
9945,19945.0,261893,228067,7,1,1,0,261893,228067
9946,19947.0,261007,231267,9,0,2,0,261007,231267
9947,19949.0,208598,185583,2,0,0,0,208598,185583
9948,19951.0,313996,283185,8,0,0,0,313996,283185
9949,19953.0,262081,235068,5,0,2,0,262081,235068
9950,19955.0,261771,227873,4,0,0,0,261771,227873
9951,19957.0,205647,181123,4,0,3,0,205647,181123
9952,19959.0,288537,255420,8,0,1,0,288537,255420
9953,19961.0,233154,210683,9,0,1,0,233154,210683
9954,19963.0,266338,236449,4,1,1,1,266338,236449
9955,19965.0,315132,275634,8,1,0,0,315132,275634
9956,19967.0,257679,226781,10,1,0,0,257679,226781
9957,19969.0,274605,241814,10,1,0,0,274605,241814
9958,19971.0,266650,235283,10,0,0,0,266650,235283
9959,19973.0,265030,235617,7,0,0,0,265030,235617
9960,19975.0,216466,195853,5,1,0,0,216466,195853
9961,19977.0,299054,274416,9,1,0,0,299054,274416
9962,19979.0,277608,255397,8,0,0,0,277608,255397
9963,19981.0,213656,198862,11,0,1,0,213656,198862
9964,19983.0,263073,242170,10,1,0,0,263073,242170
9965,19985.0,318772,287847,5,0,0,0,318772,287847
9966,19987.0,263417,235875,7,0,0,0,263417,235875
9967,19989.0,209340,183878,9,0,3,0,209340,183878
9968,19991.0,301315,260095,10,0,0,0,301315,260095
9969,19993.0,289109,245716,9,2,0,0,289109,245716
9970,19995.0,212359,179377,5,0,0,0,212359,179377
9971,19997.0,325359,281589,6,2,0,0,325359,281589
9972,19999.0,265372,234643,5,0,0,0,265372,234643
9973,20001.0,263842,233806,6,0,0,0,263842,233806
9974,20003.0,263692,224090,8,1,0,0,263692,224090
9975,20005.0,220039,182697,8,0,0,0,220039,182697
9976,20007.0,279470,230010,6,1,0,0,279470,230010
9977,20009.0,278705,224691,11,3,0,0,278705,224691
9978,20011.0,256539,210028,8,1,0,0,256539,210028
9979,20013.0,256112,213155,5,0,1,0,256112,213155
9980,20015.0,258514,211437,10,1,0,0,258514,211437
9981,20017.0,256208,215970,7,0,1,0,256208,215970
9982,20019.0,257258,224509,7,0,0,0,257258,224509
9983,20021.0,215668,193398,2,1,0,0,215668,193398
9984,20023.0,242426,219983,8,2,1,1,242426,219983
9985,20025.0,310695,282677,5,2,0,0,310695,282677
9986,20027.0,252569,231032,10,2,0,0,252569,231032
9987,20029.0,251928,232674,8,0,0,0,251928,232674
9988,20031.0,260447,240334,8,0,1,0,260447,240334
9989,20033.0,248165,226342,5,1,1,0,248165,226342
9990,20035.0,258618,231061,6,0,0,0,258618,231061
9991,20037.0,255402,228964,4,0,0,0,255402,228964
9992,20039.0,235984,215269,6,1,0,0,235984,215269
9993,20041.0,272577,252863,7,1,0,0,272577,252863
9994,20043.0,253384,229536,3,0,0,0,253384,229536
9995,20045.0,249908,220597,8,0,0,0,249908,220597
9996,20047.0,220638,192780,9,1,0,0,220638,192780
9997,20049.0,273320,238675,5,0,1,0,273320,238675
9998,20051.0,251209,222286,9,0,0,0,251209,222286
9999,20053.0,247305,213063,9,1,0,0,247305,213063
10000,20055.0,247513,206459,7,0,0,0,247513,206459
10001,20057.0,246697,202208,7,0,0,0,246697,202208
10002,20059.0,236701,190592,5,0,0,0,236701,190592
10003,20061.0,257990,207829,5,0,0,0,257990,207829
10004,20063.0,249580,203610,7,1,0,0,249580,203610
10005,20065.0,249554,201737,8,0,1,0,249554,201737
10006,20067.0,248858,204286,5,0,0,0,248858,204286
10007,20069.0,249788,208930,3,0,0,0,249788,208930
10008,20071.0,252162,207978,5,1,0,0,252162,207978
10009,20073.0,250496,210018,4,0,1,0,250496,210018
10010,20075.0,255550,218478,5,1,1,0,255550,218478
10011,20077.0,204779,175373,9,1,1,0,204779,175373
10012,20079.0,284561,244383,8,0,0,0,284561,244383
10013,20081.0,291633,247774,10,1,1,1,291633,247774
10014,20083.0,258389,222156,8,2,0,0,258389,222156
10015,20085.0,256900,226665,7,1,0,0,256900,226665
10016,20087.0,264886,232733,6,1,0,0,264886,232733
10017,20089.0,255672,223270,6,1,0,0,255672,223270
10018,20091.0,261178,228487,2,0,0,0,261178,228487
10019,20093.0,259498,225472,9,1,0,0,259498,225472
10020,20095.0,258682,216395,10,4,1,0,258682,216395
10021,20097.0,260488,212023,9,0,0,0,260488,212023
10022,20099.0,205732,164949,8,1,0,0,205732,164949
10023,20101.0,260511,210784,3,0,0,0,260511,210784
10024,20103.0,300656,245743,6,0,1,0,300656,245743
10025,20105.0,256350,212988,11,0,1,0,256350,212988
10026,20107.0,202542,172003,5,0,0,0,202542,172003
10027,20109.0,301399,264323,5,0,0,0,301399,264323
10028,20111.0,250344,220554,7,1,0,0,250344,220554
10029,20113.0,199651,177885,10,2,0,0,199651,177885
10030,20115.0,275029,246649,6,0,1,0,275029,246649
10031,20117.0,236082,210692,8,0,1,0,236082,210692
10032,20119.0,256716,224524,9,1,0,0,256716,224524
10033,20121.0,272364,231293,5,0,0,0,272364,231293
10034,20123.0,210338,176877,4,0,0,0,210338,176877
10035,20125.0,241499,207763,2,0,0,0,241499,207763
10036,20127.0,295609,260283,6,0,0,0,295609,260283
10037,20129.0,249975,222812,3,0,1,0,249975,222812
10038,20131.0,238802,212155,5,0,0,0,238802,212155
10039,20133.0,228198,201856,3,1,0,0,228198,201856
10040,20135.0,277983,239960,3,0,0,0,277983,239960
10041,20137.0,251417,208831,5,1,0,0,251417,208831
10042,20139.0,228945,190455,6,0,0,0,228945,190455
10043,20141.0,251840,206669,6,0,0,0,251840,206669
10044,20143.0,259408,213682,9,3,0,0,259408,213682
10045,20145.0,239316,195056,8,0,0,0,239316,195056
10046,20147.0,249741,206651,6,1,0,0,249741,206651
10047,20149.0,278329,235492,10,0,0,0,278329,235492
10048,20151.0,223207,187129,2,0,0,0,223207,187129
10049,20153.0,250566,209225,13,1,1,0,250566,209225
10050,20155.0,250450,210226,5,0,1,0,250450,210226
10051,20157.0,261865,222318,9,1,2,0,261865,222318
10052,20159.0,235067,203115,4,0,0,0,235067,203115
10053,20161.0,254456,219846,4,0,0,0,254456,219846
10054,20163.0,255925,222226,6,0,1,0,255925,222226
10055,20165.0,259163,223547,7,1,0,0,259163,223547
10056,20167.0,247910,214745,7,1,0,0,247910,214745
10057,20169.0,267265,229056,1,0,0,0,267265,229056
10058,20171.0,254843,218569,9,1,0,0,254843,218569
10059,20173.0,248625,214157,10,0,1,0,248625,214157
10060,20175.0,244047,208944,8,0,0,0,244047,208944
10061,20177.0,251863,208057,4,0,0,0,251863,208057
10062,20179.0,266367,228838,6,1,0,0,266367,228838
10063,20181.0,249007,217377,5,0,0,0,249007,217377
10064,20184.0,257148,223712,1,0,0,0,257148,223712
10065,20186.0,307541,269894,7,1,0,0,307541,269894
10066,20188.0,258859,227154,6,1,0,0,258859,227154
10067,20190.0,255410,219521,7,1,0,0,255410,219521
10068,20192.0,255564,222418,6,0,1,0,255564,222418
10069,20194.0,254243,218254,9,0,0,0,254243,218254
10070,20196.0,253769,215595,3,1,0,0,253769,215595
10071,20198.0,206270,176586,5,0,0,0,206270,176586
10072,20200.0,305274,261030,10,0,0,0,305274,261030
10073,20202.0,200890,170879,6,0,1,0,200890,170879
10074,20204.0,302166,259545,7,0,0,0,302166,259545
10075,20206.0,251937,224703,3,0,0,0,251937,224703
10076,20208.0,252217,227929,8,0,1,0,252217,227929
10077,20210.0,253406,226507,6,1,1,0,253406,226507
10078,20212.0,228935,205289,10,0,0,0,228935,205289
10079,20214.0,279010,251503,9,0,0,0,279010,251503
10080,20216.0,255052,234078,5,0,0,0,255052,234078
10081,20218.0,255794,229825,7,0,1,0,255794,229825
10082,20220.0,256737,228067,3,0,0,0,256737,228067
10083,20222.0,246498,229505,6,0,1,0,246498,229505
10084,20224.0,262063,250860,10,0,0,0,262063,250860
10085,20226.0,253046,242213,9,1,1,0,253046,242213
10086,20228.0,251632,236743,5,1,0,0,251632,236743
10087,20230.0,261187,243000,11,1,1,0,261187,243000
10088,20232.0,208681,192665,6,1,0,0,208681,192665
10089,20234.0,313823,279513,10,0,0,0,313823,279513
10090,20236.0,259618,221574,4,0,0,0,259618,221574
10091,20238.0,258327,213497,5,1,0,0,258327,213497
10092,20240.0,257642,211777,7,0,0,0,257642,211777
10093,20242.0,259192,215009,7,0,1,0,259192,215009
10094,20244.0,261926,219261,4,0,0,0,261926,219261
10095,20246.0,208667,174461,7,0,0,0,208667,174461
10096,20248.0,321672,271130,4,0,0,0,321672,271130
10097,20250.0,231928,194353,7,0,0,0,231928,194353
10098,20252.0,295703,246695,11,0,0,0,295703,246695
10099,20254.0,263291,220318,6,0,0,0,263291,220318
10100,20256.0,261925,223530,8,0,0,0,261925,223530
10101,20258.0,262986,225355,6,0,0,0,262986,225355
10102,20260.0,258948,222010,8,0,0,0,258948,222010
10103,20262.0,260672,220138,7,1,0,0,260672,220138
10104,20264.0,258516,216441,5,0,1,0,258516,216441
10105,20266.0,258195,218493,5,0,0,0,258195,218493
10106,20268.0,256051,216425,6,1,0,0,256051,216425
10107,20270.0,260841,219392,6,1,0,0,260841,219392
10108,20272.0,261249,219366,16,0,0,0,261249,219366
10109,20274.0,259734,219909,7,1,0,0,259734,219909
10110,20276.0,204454,172740,1,0,0,0,204454,172740
10111,20278.0,314049,265110,8,0,1,0,314049,265110
10112,20280.0,261208,213825,6,0,0,0,261208,213825
10113,20282.0,204509,167061,5,0,0,0,204509,167061
10114,20284.0,311375,256091,5,1,0,0,311375,256091
10115,20286.0,257231,220246,7,0,0,0,257231,220246
10116,20288.0,256933,223072,4,0,0,0,256933,223072
10117,20290.0,257127,225858,4,1,0,0,257127,225858
10118,20292.0,257881,229001,8,2,1,0,257881,229001
10119,20294.0,257325,230569,8,0,0,0,257325,230569
10120,20296.0,256100,223357,9,2,0,0,256100,223357
10121,20298.0,253249,221739,15,1,1,0,253249,221739
10122,20300.0,249789,217034,2,0,0,0,249789,217034
10123,20302.0,244920,212644,12,0,0,0,244920,212644
10124,20304.0,247653,215831,7,0,0,0,247653,215831
10125,20306.0,247625,220995,9,1,1,0,247625,220995
10126,20308.0,247363,218314,6,0,0,0,247363,218314
10127,20310.0,247068,217852,4,0,0,0,247068,217852
10128,20312.0,251815,220097,8,1,1,0,251815,220097
10129,20314.0,248199,217103,3,1,0,0,248199,217103
10130,20316.0,249091,214111,9,0,0,0,249091,214111
10131,20318.0,253783,217782,8,0,1,0,253783,217782
10132,20320.0,253606,215604,7,0,1,0,253606,215604
10133,20322.0,252206,214273,5,1,0,0,252206,214273
10134,20324.0,255850,215616,5,2,1,0,255850,215616
10135,20326.0,254948,211507,5,0,0,0,254948,211507
10136,20328.0,260463,215389,7,1,1,0,260463,215389
10137,20330.0,261581,220535,9,0,0,0,261581,220535
10138,20332.0,259918,219102,9,0,1,0,259918,219102
10139,20334.0,261081,222426,5,1,0,0,261081,222426
10140,20336.0,259325,219570,8,1,0,0,259325,219570
10141,20338.0,261852,222048,6,0,0,0,261852,222048
10142,20340.0,258441,221268,7,1,0,0,258441,221268
10143,20342.0,257579,222234,9,0,0,0,257579,222234
10144,20344.0,253521,226224,7,0,1,0,253521,226224
10145,20346.0,197126,186795,4,0,0,0,197126,186795
10146,20348.0,299030,297486,9,1,1,0,299030,297486
10147,20350.0,244639,251311,9,1,0,0,244639,251311
10148,20352.0,245451,254077,10,0,0,0,245451,254077
10149,20354.0,244402,245076,4,0,1,0,244402,245076
10150,20356.0,242938,239453,8,0,0,0,242938,239453
10151,20358.0,239837,237414,8,0,1,0,239837,237414
10152,20360.0,247367,245467,7,0,0,0,247367,245467
10153,20362.0,241248,239869,5,1,1,0,241248,239869
10154,20364.0,245066,243811,7,1,0,0,245066,243811
10155,20366.0,246144,238457,4,1,0,0,246144,238457
10156,20368.0,247477,235909,5,0,0,0,247477,235909
10157,20370.0,246502,235185,4,1,1,0,246502,235185
10158,20372.0,249286,236745,5,0,1,0,249286,236745
10159,20374.0,249532,239301,2,0,0,0,249532,239301
10160,20376.0,250579,238752,4,0,0,0,250579,238752
10161,20378.0,252416,235430,4,1,0,0,252416,235430
10162,20380.0,251137,232828,10,0,0,0,251137,232828
10163,20382.0,256164,236163,6,0,1,0,256164,236163
10164,20384.0,254728,235261,7,1,0,0,254728,235261
10165,20386.0,252370,236345,5,0,2,0,252370,236345
10166,20388.0,252024,234338,6,1,0,0,252024,234338
10167,20390.0,252784,234290,7,0,0,0,252784,234290
10168,20392.0,250230,231507,5,0,0,0,250230,231507
10169,20394.0,252248,231273,6,0,0,0,252248,231273
10170,20396.0,250463,228664,6,0,0,0,250463,228664
10171,20398.0,247280,226272,8,0,0,0,247280,226272
10172,20400.0,245795,228999,6,0,0,0,245795,228999
10173,20402.0,246257,229537,13,0,0,0,246257,229537
10174,20404.0,245784,233621,5,0,0,0,245784,233621
10175,20406.0,243393,239222,5,0,0,0,243393,239222
10176,20408.0,242405,245645,1,0,0,0,242405,245645
10177,20410.0,242442,251384,6,1,1,0,242442,251384
10178,20412.0,242797,255402,5,0,0,0,242797,255402
10179,20414.0,244353,259991,8,1,1,0,244353,259991
10180,20416.0,241438,258440,6,1,0,0,241438,258440
10181,20418.0,246473,258238,7,0,1,0,246473,258238
10182,20420.0,247040,257294,6,0,1,0,247040,257294
10183,20422.0,250165,258162,8,0,0,0,250165,258162
10184,20424.0,252970,256541,7,0,0,0,252970,256541
10185,20426.0,253087,252700,7,0,0,0,253087,252700
10186,20428.0,251435,251350,6,1,1,0,251435,251350
10187,20430.0,250925,250922,5,0,0,0,250925,250922
10188,20432.0,251147,248513,11,1,2,0,251147,248513
10189,20434.0,250569,243035,3,0,0,0,250569,243035
10190,20436.0,250757,237275,7,0,0,0,250757,237275
10191,20438.0,253581,232525,4,1,0,0,253581,232525
10192,20440.0,256820,233813,5,0,0,0,256820,233813
10193,20442.0,257057,232825,5,0,0,0,257057,232825
10194,20444.0,255987,228505,12,1,0,0,255987,228505
10195,20446.0,255119,219257,6,1,0,0,255119,219257
10196,20448.0,256390,214822,7,0,2,0,256390,214822
10197,20450.0,255517,210410,7,1,0,0,255517,210410
10198,20452.0,251793,202512,9,0,0,0,251793,202512
10199,20454.0,256662,208836,7,0,0,0,256662,208836
10200,20456.0,252619,210389,8,1,0,0,252619,210389
10201,20458.0,255626,217205,12,0,0,0,255626,217205
10202,20460.0,255751,221362,7,1,1,0,255751,221362
10203,20462.0,250912,213314,8,0,0,0,250912,213314
10204,20464.0,258483,221258,4,1,0,0,258483,221258
10205,20466.0,259465,226987,6,0,0,0,259465,226987
10206,20468.0,260130,230723,8,0,1,0,260130,230723
10207,20470.0,260168,233481,8,0,0,0,260168,233481
10208,20472.0,259525,239649,5,0,0,0,259525,239649
10209,20474.0,258260,242049,5,2,0,0,258260,242049
10210,20476.0,259747,243450,5,0,0,0,259747,243450
10211,20478.0,256754,241285,4,0,0,0,256754,241285
10212,20480.0,257366,243310,10,0,0,0,257366,243310
10213,20482.0,257218,240812,5,0,1,0,257218,240812
10214,20484.0,256426,237381,3,1,0,0,256426,237381
10215,20486.0,255240,233101,7,0,0,0,255240,233101
10216,20488.0,255308,231307,5,0,0,0,255308,231307
10217,20490.0,252355,232864,7,0,0,0,252355,232864
10218,20492.0,248256,229982,10,0,1,0,248256,229982
10219,20494.0,246555,222650,6,0,0,0,246555,222650
10220,20496.0,248583,218522,7,2,0,0,248583,218522
10221,20498.0,250214,222163,5,0,1,0,250214,222163
10222,20500.0,251792,230638,5,0,0,0,251792,230638
10223,20502.0,256133,237054,10,1,0,0,256133,237054
10224,20504.0,252287,228083,7,0,0,0,252287,228083
10225,20506.0,255344,223407,9,0,0,0,255344,223407
10226,20508.0,252509,220394,6,0,0,0,252509,220394
10227,20510.0,252650,223076,7,0,0,0,252650,223076
10228,20512.0,250205,224522,8,1,1,1,250205,224522
10229,20514.0,252079,224083,11,0,0,0,252079,224083
10230,20516.0,253583,227230,5,0,1,0,253583,227230
10231,20518.0,250833,220861,7,0,2,0,250833,220861
10232,20520.0,252759,218929,4,0,0,0,252759,218929
10233,20522.0,254253,218743,7,0,1,0,254253,218743
10234,20525.0,255406,225856,4,0,0,0,255406,225856
10235,20527.0,260301,236838,6,0,0,0,260301,236838
10236,20529.0,265732,243310,3,0,0,0,265732,243310
10237,20531.0,263108,247165,8,0,1,0,263108,247165
10238,20533.0,261101,241044,4,0,0,0,261101,241044
10239,20535.0,262407,237969,6,0,0,0,262407,237969
10240,20537.0,262079,233828,9,0,0,0,262079,233828
10241,20539.0,253697,225269,2,0,0,0,253697,225269
10242,20541.0,257105,229041,10,1,0,0,257105,229041
10243,20543.0,259641,236022,6,0,0,0,259641,236022
10244,20545.0,259192,238973,4,0,1,0,259192,238973
10245,20547.0,254967,233048,8,0,0,0,254967,233048
10246,20549.0,263321,236592,10,0,1,0,263321,236592
10247,20551.0,265048,239237,4,1,0,0,265048,239237
10248,20553.0,261243,232014,9,0,0,0,261243,232014
10249,20555.0,260312,226235,13,0,1,0,260312,226235
10250,20557.0,262732,224427,3,0,0,0,262732,224427
10251,20559.0,264854,219353,4,0,0,0,264854,219353
10252,20561.0,265191,216245,9,0,0,0,265191,216245
10253,20563.0,265743,216982,7,0,0,0,265743,216982
10254,20565.0,262205,217902,5,0,0,0,262205,217902
10255,20567.0,262885,220616,8,1,0,0,262885,220616
10256,20569.0,265281,220600,10,0,1,0,265281,220600
10257,20571.0,262692,218673,6,0,0,0,262692,218673
10258,20573.0,262894,219120,5,0,0,0,262894,219120
10259,20575.0,264332,223519,4,0,0,0,264332,223519
10260,20577.0,266575,227938,8,0,0,0,266575,227938
10261,20579.0,262650,226700,7,2,0,0,262650,226700
10262,20581.0,265205,229779,10,0,1,0,265205,229779
10263,20583.0,263475,232065,8,0,0,0,263475,232065
10264,20585.0,259340,234821,7,0,0,0,259340,234821
10265,20587.0,261121,238966,6,1,0,0,261121,238966
10266,20589.0,254010,232851,3,1,0,0,254010,232851
10267,20591.0,256280,232686,6,0,1,0,256280,232686
10268,20593.0,259004,230024,5,0,1,0,259004,230024
10269,20595.0,259965,232863,4,0,0,0,259965,232863
10270,20597.0,262413,234232,9,1,0,0,262413,234232
10271,20599.0,266118,241465,10,1,1,1,266118,241465
10272,20601.0,266493,245183,9,0,0,0,266493,245183
10273,20603.0,263450,241940,3,0,0,0,263450,241940
10274,20605.0,260533,234546,5,1,0,0,260533,234546
10275,20607.0,260942,232199,5,1,0,0,260942,232199
10276,20609.0,261592,232402,8,0,1,0,261592,232402
10277,20611.0,259387,228915,3,0,1,0,259387,228915
10278,20613.0,262535,230070,4,0,0,0,262535,230070
10279,20615.0,263305,230392,2,0,1,0,263305,230392
10280,20617.0,262201,229563,9,4,1,0,262201,229563
10281,20619.0,263465,233465,4,1,0,0,263465,233465
10282,20621.0,263249,236220,6,0,1,0,263249,236220
10283,20623.0,263938,243498,5,0,2,0,263938,243498
10284,20625.0,261734,249918,12,1,1,0,261734,249918
10285,20627.0,261371,253675,6,0,0,0,261371,253675
10286,20629.0,260395,260033,6,0,0,0,260395,260033
10287,20631.0,257429,259947,5,1,0,0,257429,259947
10288,20633.0,249709,255070,4,0,1,0,249709,255070
10289,20635.0,253928,266791,7,0,0,0,253928,266791
10290,20637.0,253670,268482,9,2,0,0,253670,268482
10291,20639.0,251126,266483,11,0,0,0,251126,266483
10292,20641.0,252799,263333,4,0,0,0,252799,263333
10293,20643.0,253845,257443,4,1,0,0,253845,257443
10294,20645.0,256019,254450,6,0,0,0,256019,254450
10295,20647.0,253755,247682,7,0,1,0,253755,247682
10296,20649.0,254369,247740,7,0,2,0,254369,247740
10297,20651.0,256162,249946,8,2,1,1,256162,249946
10298,20653.0,260020,253931,4,1,0,0,260020,253931
10299,20655.0,260193,254439,3,0,0,0,260193,254439
10300,20657.0,259621,254523,9,0,0,0,259621,254523
10301,20659.0,255548,249989,4,0,1,0,255548,249989
10302,20661.0,257021,249020,3,0,0,0,257021,249020
10303,20663.0,256662,243150,8,0,0,0,256662,243150
10304,20665.0,258056,241833,5,0,0,0,258056,241833
10305,20667.0,252641,237950,10,1,1,0,252641,237950
10306,20669.0,251450,231717,12,1,0,0,251450,231717
10307,20671.0,251639,229203,4,0,0,0,251639,229203
10308,20673.0,248741,221652,9,0,1,0,248741,221652
10309,20675.0,251468,222436,8,0,0,0,251468,222436
10310,20677.0,248338,216177,8,1,1,0,248338,216177
10311,20679.0,248468,220840,7,0,1,0,248468,220840
10312,20681.0,246450,223312,9,0,0,0,246450,223312
10313,20683.0,253113,227373,5,0,2,0,253113,227373
10314,20685.0,253173,219220,8,1,0,0,253173,219220
10315,20687.0,252845,211569,7,0,0,0,252845,211569
10316,20689.0,251989,209671,7,1,0,0,251989,209671
10317,20691.0,246146,207599,3,0,0,0,246146,207599
10318,20693.0,247222,210785,2,0,0,0,247222,210785
10319,20695.0,249697,213864,8,0,0,0,249697,213864
10320,20697.0,247313,215487,7,0,0,0,247313,215487
10321,20699.0,246183,220149,4,0,0,0,246183,220149
10322,20701.0,245605,225718,10,2,0,0,245605,225718
10323,20703.0,244140,223915,6,0,0,0,244140,223915
10324,20705.0,244137,222122,2,0,0,0,244137,222122
10325,20707.0,247368,219133,7,0,0,0,247368,219133
10326,20709.0,248885,220868,7,0,2,0,248885,220868
10327,20711.0,251155,224359,0,0,0,0,251155,224359
10328,20713.0,253281,223332,9,0,0,0,253281,223332
10329,20715.0,258108,231359,6,1,0,0,258108,231359
10330,20717.0,256338,235355,7,0,1,0,256338,235355
10331,20719.0,251154,235416,8,0,0,0,251154,235416
10332,20721.0,248841,235960,4,0,0,0,248841,235960
10333,20723.0,249438,238583,4,0,0,0,249438,238583
10334,20725.0,251232,238098,4,0,0,0,251232,238098
10335,20727.0,246543,231360,5,0,0,0,246543,231360
10336,20729.0,246984,222434,11,0,2,0,246984,222434
10337,20731.0,252011,216715,6,0,0,0,252011,216715
10338,20733.0,254620,211372,5,1,0,0,254620,211372
10339,20735.0,256877,208796,4,0,1,0,256877,208796
10340,20737.0,257690,208147,2,0,0,0,257690,208147
10341,20739.0,257872,208451,2,0,0,0,257872,208451
10342,20741.0,261408,209657,1,0,0,0,261408,209657
10343,20743.0,259954,208557,6,1,0,0,259954,208557
10344,20745.0,258097,206625,5,0,0,0,258097,206625
10345,20747.0,259678,206106,9,0,3,0,259678,206106
10346,20749.0,261338,204906,3,1,0,0,261338,204906
10347,20751.0,262686,204967,5,0,1,0,262686,204967
10348,20753.0,261796,203017,8,0,0,0,261796,203017
10349,20755.0,262633,206087,6,0,0,0,262633,206087
10350,20757.0,263281,212930,3,0,0,0,263281,212930
10351,20759.0,261940,222751,4,1,0,0,261940,222751
10352,20761.0,259417,221420,9,1,0,0,259417,221420
10353,20763.0,258524,214064,6,0,0,0,258524,214064
10354,20765.0,250019,205404,6,0,1,0,250019,205404
10355,20767.0,247135,199937,4,1,1,0,247135,199937
10356,20769.0,255508,202132,8,0,2,0,255508,202132
10357,20771.0,258522,198210,7,0,0,0,258522,198210
10358,20773.0,249019,192563,7,0,1,0,249019,192563
10359,20775.0,256246,195932,7,0,0,0,256246,195932
10360,20777.0,259247,198743,5,1,0,0,259247,198743
10361,20779.0,257767,204668,6,0,1,0,257767,204668
10362,20781.0,256800,205823,3,0,0,0,256800,205823
10363,20783.0,257309,205942,2,0,0,0,257309,205942
10364,20785.0,254779,201403,10,0,0,0,254779,201403
10365,20787.0,256054,199259,5,1,0,0,256054,199259
10366,20789.0,256233,196907,10,0,1,0,256233,196907
10367,20791.0,255259,201749,4,0,0,0,255259,201749
10368,20793.0,258445,214615,7,0,1,0,258445,214615
10369,20795.0,258610,220343,7,1,0,0,258610,220343
10370,20797.0,257143,223724,2,0,0,0,257143,223724
10371,20799.0,256533,224565,8,0,0,0,256533,224565
10372,20801.0,253994,228298,7,2,0,0,253994,228298
10373,20803.0,253300,229731,7,0,1,0,253300,229731
10374,20805.0,254446,228313,8,0,0,0,254446,228313
10375,20807.0,255713,224854,5,0,0,0,255713,224854
10376,20809.0,256572,226542,8,1,0,0,256572,226542
10377,20811.0,259637,232204,5,0,0,0,259637,232204
10378,20813.0,258442,232804,6,0,0,0,258442,232804
10379,20815.0,256798,229526,3,0,0,0,256798,229526
10380,20817.0,251444,223899,8,1,0,0,251444,223899
10381,20819.0,251563,227147,3,1,0,0,251563,227147
10382,20821.0,249578,227365,9,0,0,0,249578,227365
10383,20823.0,247982,228027,4,0,0,0,247982,228027
10384,20825.0,244204,231055,10,0,1,0,244204,231055
10385,20827.0,241456,234025,10,0,1,0,241456,234025
10386,20829.0,245449,232484,5,0,0,0,245449,232484
10387,20831.0,249658,232021,4,0,2,0,249658,232021
10388,20833.0,250713,231295,7,0,0,0,250713,231295
10389,20835.0,249374,230463,8,0,0,0,249374,230463
10390,20837.0,250261,221758,4,0,1,0,250261,221758
10391,20839.0,246268,209263,10,1,0,0,246268,209263
10392,20841.0,249606,214421,5,0,2,0,249606,214421
10393,20843.0,247321,217277,5,0,0,0,247321,217277
10394,20845.0,245115,225432,8,0,0,0,245115,225432
10395,20847.0,244594,226412,4,1,0,0,244594,226412
10396,20849.0,244517,224709,3,0,0,0,244517,224709
10397,20851.0,244550,223500,8,0,1,0,244550,223500
10398,20853.0,248331,222853,3,0,0,0,248331,222853
10399,20855.0,251786,222629,10,0,0,0,251786,222629
10400,20857.0,254786,222919,8,0,0,0,254786,222919
10401,20859.0,255914,214399,8,1,1,0,255914,214399
10402,20861.0,256564,209503,4,0,0,0,256564,209503
10403,20863.0,253587,212325,7,1,0,0,253587,212325
10404,20865.0,250934,215370,6,2,1,0,250934,215370
10405,20867.0,252362,222969,6,1,0,0,252362,222969
10406,20869.0,250931,226559,5,0,1,0,250931,226559
10407,20871.0,250491,224610,5,0,0,0,250491,224610
10408,20873.0,250781,225501,2,0,0,0,250781,225501
10409,20875.0,253563,227591,6,1,0,0,253563,227591
10410,20877.0,256532,229633,6,0,0,0,256532,229633
10411,20879.0,252831,230149,6,1,0,0,252831,230149
10412,20881.0,256701,235924,5,0,0,0,256701,235924
10413,20884.0,254553,238861,4,0,0,0,254553,238861
10414,20886.0,251166,232762,6,0,2,0,251166,232762
10415,20888.0,251488,229272,5,0,1,0,251488,229272
10416,20890.0,253974,230018,5,0,0,0,253974,230018
10417,20892.0,253809,232644,4,0,0,0,253809,232644
10418,20894.0,249339,229349,14,3,1,0,249339,229349
10419,20896.0,246166,223190,7,0,1,0,246166,223190
10420,20898.0,244201,217860,0,0,0,0,244201,217860
10421,20900.0,243239,222910,7,0,0,0,243239,222910
10422,20902.0,243492,228967,6,0,0,0,243492,228967
10423,20904.0,246033,239777,3,2,0,0,246033,239777
10424,20906.0,250668,243369,12,0,1,0,250668,243369
10425,20908.0,243417,233242,0,0,0,0,243417,233242
10426,20910.0,251366,235152,1,1,0,0,251366,235152
10427,20912.0,259295,238746,6,3,0,0,259295,238746
10428,20914.0,260245,236013,6,0,0,0,260245,236013
10429,20916.0,255534,233099,8,1,0,0,255534,233099
10430,20918.0,259306,235300,5,0,0,0,259306,235300
