,time_histo_el_s,A0,B0,C0,D0
803,1607.0,59993,22211,490,2572
804,1609.0,60119,22643,491,2514
805,1611.0,59388,22272,534,2590
806,1613.0,59763,22568,548,2595
807,1615.0,59872,22200,526,2639
808,1617.0,60450,22395,508,2681
809,1619.0,60105,22286,505,2519
810,1621.0,59686,22282,511,2575
811,1623.0,59864,22332,556,2567
812,1625.0,59890,22574,470,2514
813,1627.0,59896,22123,516,2579
814,1629.0,60135,22317,533,2542
815,1631.0,60120,22513,531,2623
816,1633.0,59871,22243,544,2614
817,1635.0,59953,22792,514,2494
818,1637.0,60007,22305,498,2581
819,1639.0,59431,22201,484,2622
820,1641.0,60100,22328,516,2628
821,1643.0,60033,22067,558,2542
822,1645.0,60122,22414,466,2534
823,1647.0,59551,22335,524,2650
824,1649.0,59766,22307,542,2612
825,1651.0,60293,22395,516,2609
826,1653.0,59812,22332,544,2590
827,1655.0,59706,22242,510,2648
828,1657.0,59758,22302,510,2506
829,1659.0,59855,22000,534,2590
830,1661.0,59566,22442,503,2650
831,1663.0,59916,22423,542,2565
832,1665.0,60175,22352,525,2577
833,1667.0,59787,22077,517,2596
834,1669.0,59611,22633,507,2561
835,1671.0,60028,22125,514,2612
836,1673.0,59545,22330,524,2612
837,1675.0,59175,22237,497,2664
838,1677.0,59926,22109,546,2528
839,1679.0,59835,22395,511,2556
840,1681.0,59401,22263,498,2602
841,1683.0,59080,22233,514,2642
842,1685.0,59588,22280,589,2526
843,1687.0,59582,22452,517,2560
844,1689.0,59980,22247,545,2566
845,1691.0,60033,22425,519,2668
846,1693.0,59546,22179,520,2603
847,1695.0,60318,22145,515,2579
848,1697.0,59665,22420,520,2630
849,1699.0,59915,22298,515,2607
850,1701.0,60039,22292,536,2575
851,1703.0,59693,22072,519,2661
852,1705.0,59562,22201,540,2561
