,time_histo_el_s,ch0,ch1,ch2,ch3
403,807.0,260,11,25,2
404,809.0,278,15,15,1
405,811.0,270,10,19,0
406,813.0,263,15,20,1
407,815.0,251,14,18,1
408,817.0,243,16,16,0
409,819.0,254,11,30,0
410,821.0,274,14,21,0
411,823.0,250,16,28,2
412,825.0,248,11,12,2
413,827.0,253,13,14,0
414,829.0,286,16,28,1
415,831.0,263,11,25,1
416,833.0,273,12,23,1
417,835.0,267,14,21,1
418,837.0,255,11,22,0
419,839.0,236,10,13,0
420,841.0,247,11,16,0
421,843.0,227,18,16,0
422,845.0,252,17,21,0
423,847.0,267,16,24,0
424,849.0,275,17,20,1
425,851.0,249,13,19,0
426,853.0,267,14,14,1
427,855.0,282,18,35,2
428,857.0,273,13,17,1
429,859.0,287,17,22,0
430,861.0,250,9,21,0
431,863.0,260,16,12,0
432,865.0,256,16,32,0
433,867.0,263,18,19,1
434,869.0,247,12,16,0
435,871.0,266,20,19,0
436,873.0,256,12,20,1
437,875.0,258,11,27,1
438,877.0,275,18,31,2
439,879.0,248,9,16,1
440,881.0,261,15,30,1
441,883.0,269,19,20,1
442,885.0,250,9,24,0
443,887.0,267,11,21,0
444,889.0,307,10,26,1
445,891.0,289,14,16,1
446,893.0,249,16,19,1
447,895.0,237,11,15,1
448,897.0,255,17,20,1
449,899.0,262,14,15,1
450,901.0,287,20,27,1
451,903.0,264,14,19,0
452,905.0,292,17,22,1
453,907.0,268,20,25,2
454,909.0,290,20,12,1
455,911.0,255,12,25,0
456,913.0,298,15,22,0
457,915.0,267,15,17,0
458,917.0,273,13,22,0
459,919.0,236,11,20,0
460,921.0,280,12,29,1
461,923.0,250,19,20,1
462,925.0,220,13,26,1
463,927.0,269,11,18,0
464,929.0,260,14,20,0
465,931.0,229,8,19,0
466,933.0,304,17,23,0
467,935.0,251,10,19,0
468,937.0,281,16,23,0
469,939.0,280,15,19,0
470,941.0,265,14,19,0
471,943.0,280,18,24,3
472,945.0,241,12,25,0
473,947.0,272,16,22,2
474,949.0,244,10,23,1
475,951.0,259,11,21,1
476,953.0,257,18,15,1
477,955.0,256,17,29,0
478,957.0,265,14,25,0
479,959.0,264,15,15,0
480,961.0,256,12,16,0
481,963.0,252,10,23,2
482,965.0,253,16,27,0
483,967.0,231,13,16,0
484,969.0,239,8,16,0
485,971.0,250,13,21,0
486,973.0,271,15,16,2
487,975.0,276,14,27,0
488,977.0,247,11,17,0
489,979.0,243,12,25,0
490,981.0,261,21,14,0
491,983.0,252,10,24,0
492,985.0,252,13,24,1
493,987.0,269,14,17,0
494,989.0,282,13,28,1
