,time_histo_el_s,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2
108,217.0,523032,359596,99960,292723,203692,58476,594954,596620,302048,914105,472242,30021
109,219.0,527378,365005,103337,294427,205733,59812,611499,613154,310463,909006,469165,29915
110,221.0,526964,365161,103238,295515,206961,60211,613291,615009,310712,905446,468094,29988
111,223.0,527174,365039,103590,294999,206304,60702,617450,619217,313977,907319,469507,29835
112,225.0,526915,365110,103573,295591,206743,60768,620288,621992,315196,906033,467018,29850
113,227.0,531066,368957,104764,298636,209463,61595,624508,626284,317638,909975,470624,30043
114,229.0,536827,373323,106761,301782,211815,62176,634769,636646,322062,916683,473083,30264
115,231.0,535442,371445,105802,300365,210657,61836,629019,630606,318977,919594,474906,29964
116,233.0,534175,370279,105130,298815,209548,61420,627744,629577,317819,918268,474559,29911
117,235.0,535635,372702,106376,300705,210844,62415,635810,637593,323465,914069,472004,29810
118,237.0,538534,375881,108533,301346,212326,63264,647820,649646,328329,911077,470941,30011
119,239.0,542185,381054,111635,305112,215743,65442,663006,664857,336202,904921,467965,30202
120,241.0,544469,382660,112278,304812,216535,65413,665600,667392,337546,904586,467397,29840
121,243.0,542166,381091,111718,304446,215546,65279,664593,666335,336654,905521,467622,29543
122,245.0,539289,378142,110611,303228,214638,64556,656054,657835,332222,906056,468314,29533
123,247.0,536812,374995,108775,300980,212717,63608,648677,650613,328700,904178,466984,29711
124,249.0,540539,379384,110205,302825,214473,64509,660281,662082,334963,902956,466819,30046
125,251.0,546116,384497,113044,305837,217617,66241,673628,675587,341527,908380,469155,29989
126,253.0,549081,386285,114059,306943,218388,66449,677335,679092,343915,907534,469040,29903
127,255.0,541332,379952,111016,303532,215415,65263,663196,664952,335772,902474,466297,29919
128,257.0,536330,375237,109076,301389,212946,63768,648302,649996,329109,902559,466977,29744
129,259.0,536841,375276,108630,298677,211385,63168,646678,648403,328077,902178,466306,29900
130,261.0,538532,377319,109625,301058,213066,63901,650883,652867,331048,900992,464823,29729
131,263.0,535987,375485,108773,299854,211851,63372,646580,648358,328140,902599,465375,29551
132,265.0,535350,373290,107629,299651,211294,62713,643770,645630,327829,901103,465841,29748
133,267.0,533124,372526,107230,298825,210656,62476,639211,640911,324826,903590,467176,29551
134,269.0,535840,374493,108174,299070,211095,62827,646010,647804,327629,901053,464650,29752
135,271.0,536145,374644,108937,300155,211785,63599,651176,652948,330480,903473,465942,29716
136,273.0,538112,376873,109337,300960,212869,64044,653467,655251,331388,902200,466146,29511
137,275.0,538982,377748,109351,300966,212560,63821,651039,652691,329989,903648,467361,29919
138,277.0,537653,375776,108678,301456,212695,63656,649010,650739,329110,905408,467041,30125
139,279.0,538284,375502,107664,301711,212888,63605,646899,648751,327940,912976,470926,30023
140,281.0,541856,377438,108407,302181,212872,63119,647868,649454,328110,916801,473192,29923
141,283.0,544505,380627,109798,306154,216076,64401,653967,655727,330932,921475,475572,30099
142,285.0,545256,380643,110490,305463,215247,64083,654835,656712,332007,924971,477274,30523
143,287.0,544849,379174,109136,305524,214770,63641,649526,651397,329337,925765,478214,30328
144,289.0,544326,379619,109476,305046,214585,63827,651429,653293,330141,927999,479260,30524
145,291.0,550631,385354,111699,309326,218137,65097,666553,668275,337837,925546,477553,30671
146,293.0,556834,390501,114077,311849,221438,66721,681393,683187,345469,930132,479568,30641
147,295.0,560644,392757,115306,313598,222806,67272,688367,690432,349336,935173,482769,30698
148,297.0,559683,392752,114676,314329,222693,67362,683785,685717,346800,934574,482520,30591
149,299.0,555632,389654,113826,312023,220908,66961,678157,680070,344091,932540,480737,30396
150,301.0,549320,383453,110463,307726,217284,64483,662907,664745,335947,928656,479969,30466
151,303.0,545368,378864,108740,306498,215239,63922,649778,651472,329401,932591,480581,30480
152,305.0,546275,379575,108581,305817,215153,63525,649425,651194,328795,932209,480964,30617
153,307.0,546304,379145,107653,305557,215067,63357,645352,647074,327198,931396,480397,30445
154,309.0,544527,378488,108177,304338,213502,63170,645336,647050,327176,929309,479242,30348
155,311.0,543436,378011,107769,305527,214856,63209,644588,646352,326724,925348,477318,30377
156,313.0,546749,381190,109653,306354,215601,64148,656645,658476,333235,929090,478669,30527
157,315.0,551976,385925,112018,308176,217085,65064,666554,668260,337897,930660,480180,30600
158,317.0,550269,384273,110735,308178,217763,64706,660256,662045,334845,929739,479953,30748
159,319.0,547404,382224,110087,306917,216280,63871,656539,658276,333151,929921,480382,30479
160,321.0,545365,381025,109747,307332,216887,64887,656981,658720,333011,924804,477518,30344
161,323.0,546217,380787,109018,305739,214850,63439,649962,651885,329908,924895,477065,30310
162,325.0,541123,376669,108200,303486,212945,63037,643301,645099,326332,924694,477447,30112
163,327.0,543296,378749,109319,305249,214298,63623,650111,651870,329676,926058,477201,30393
164,329.0,545002,380275,109699,306483,215642,63926,654475,656176,331508,925249,477677,30325
165,331.0,543062,378091,108158,303975,213796,62753,643500,645221,326545,927111,478247,30238
166,333.0,536158,372278,105416,301360,211005,61700,631748,633385,321269,924503,477420,30532
167,335.0,534360,369292,104483,299645,209556,61069,622573,624401,315678,924143,476903,30247
168,337.0,534577,370035,104401,300497,209716,60893,622817,624660,315399,924574,477372,30341
169,339.0,536728,371301,104928,300770,210041,61227,626031,627773,316995,927189,478442,30279
170,341.0,536532,371650,104743,301431,210475,61563,623104,624788,316586,928435,478932,30398
171,343.0,534562,370343,104853,300057,209647,60880,624613,626285,316955,926358,478214,30301
172,345.0,542675,378093,108849,305209,214400,63189,648782,650506,329300,926137,477913,30613
173,347.0,550791,386499,112549,309086,218776,65412,673345,675211,341215,923894,477064,30347
174,349.0,554351,389439,113771,310992,220702,66508,679184,681092,344630,922703,477218,30283
175,351.0,552449,386855,112496,310080,218993,65620,672783,674762,341202,927602,479487,30645
176,353.0,550669,386973,113493,309788,219404,65928,674159,676073,342234,919759,475405,30231
177,355.0,549014,385981,112984,307675,218508,66088,673183,675139,340943,914674,472730,29954
178,357.0,547572,385857,113644,307786,218982,66345,677858,679916,343589,908498,469074,29801
179,359.0,548471,387218,114702,308215,220196,67312,685564,687476,347648,904330,467377,29828
180,361.0,549482,388448,115378,308607,220144,67265,687844,689911,348537,904124,466870,29564
181,363.0,551046,389078,115493,307947,219941,67206,689844,691711,350301,903562,467092,29740
182,365.0,548207,387131,114964,307736,219612,67208,681291,683222,345823,902247,465090,29925
183,367.0,545353,384758,113439,305797,218077,66079,676263,677973,343321,904834,466975,29803
184,369.0,539626,379649,110789,303683,215118,64927,664517,666250,336235,906506,468773,29934
185,371.0,540287,379260,111018,302856,214783,64732,659358,661242,334518,903423,467173,29487
186,373.0,540889,379515,111137,303747,215782,64753,663285,665130,336443,905541,469570,30159
187,375.0,537739,377019,109719,301945,213365,64116,654013,655801,331684,905446,468434,29815
188,377.0,540184,379460,111035,303540,215232,64972,663986,665786,336223,905209,467247,30188
189,379.0,546023,384887,113670,306514,218293,66001,677239,679038,342927,906874,468136,29804
190,381.0,551282,389734,115674,310228,221320,67588,689075,690908,349623,910093,469638,30126
191,383.0,552390,390886,116932,309809,221565,68027,696308,698105,352890,905216,467725,30118
192,385.0,552551,391832,117167,310178,222021,68585,699414,701333,355063,903649,466822,29733
193,387.0,552039,391772,117494,310337,222266,68708,700706,702615,354685,901909,466522,29612
194,389.0,547954,387550,115167,307390,219746,67151,686350,688336,348206,901284,466549,29540
195,391.0,544060,384488,113856,305222,217601,66138,678877,680789,344508,901223,465525,29800
196,393.0,545732,385919,115140,306642,218687,67324,682514,684345,346883,901454,465475,29646
197,395.0,542912,383108,113725,304730,217156,66140,675986,677855,342877,901573,465650,29975
198,397.0,543221,383066,112689,304164,216363,65249,671394,673243,341172,903271,467093,29936
199,399.0,540106,379300,110761,302999,214346,64448,663033,664766,336088,902544,466076,30155
200,401.0,536941,376540,109292,303039,213895,64110,653173,654856,331133,903638,466612,29803
201,403.0,533435,373168,107643,299255,210905,62736,643636,645357,326866,904678,467545,29897
202,405.0,531777,371269,106782,299094,210824,62684,639947,641635,325348,903581,467217,29581
203,407.0,532844,372175,107496,297959,210527,62972,641152,642876,324912,906116,468020,30160
204,409.0,536784,375663,109045,300836,212717,63512,651692,653448,330087,905295,467190,29514
