,time_histo_el_s,A0,B0,C0,D0
760,1521.0,51644,24091,45836,31185
761,1523.0,51919,24217,45271,31088
762,1525.0,50923,24303,45344,31204
763,1527.0,51810,24073,45623,31176
764,1529.0,51501,24146,45936,31297
765,1531.0,52449,24208,46129,31398
766,1533.0,51951,24328,46235,31142
767,1535.0,52173,23982,46551,31676
768,1537.0,52313,24029,46022,31414
769,1539.0,51972,24088,46230,31654
770,1541.0,51570,23890,46317,31476
771,1543.0,51740,24220,46509,31798
772,1545.0,51920,24127,46766,31670
773,1547.0,52265,24310,46716,31502
774,1549.0,52253,24332,46711,31376
775,1551.0,51966,23969,46527,31180
776,1553.0,51537,24032,45575,31390
777,1555.0,51895,24299,46326,31710
778,1557.0,51507,24042,45562,31740
779,1559.0,51046,24202,45466,31541
780,1561.0,51321,24125,45034,31409
781,1563.0,51965,23862,44507,31859
782,1565.0,51152,24056,44644,31855
783,1567.0,51577,23892,45447,31459
784,1569.0,51820,23884,46008,31696
785,1571.0,51620,24101,45755,31703
786,1573.0,51548,23928,44832,31464
787,1575.0,51358,23849,45342,31479
788,1577.0,51666,24129,45035,31485
789,1579.0,51435,24025,45620,31346
790,1581.0,51611,24136,44805,31133
791,1583.0,51726,24073,45167,30846
792,1585.0,51952,23975,45310,31260
793,1587.0,52367,24217,46055,30578
794,1589.0,52519,23975,45835,31138
795,1591.0,52344,23810,45547,31072
796,1593.0,52325,24032,45516,31052
797,1595.0,52054,23897,45743,30914
798,1597.0,51806,23951,45101,31318
799,1599.0,52292,24112,45591,31111
800,1601.0,52264,23972,44998,30749
801,1603.0,51672,23987,45097,30796
802,1605.0,51281,24139,44844,30660
803,1607.0,52105,23980,44767,30600
804,1609.0,51508,23792,45389,30907
805,1611.0,51989,23871,45176,30979
806,1613.0,51483,23836,45173,30618
807,1615.0,51037,23738,45053,30537
808,1617.0,51537,23843,44593,30167
809,1619.0,51747,23899,44563,30656
810,1621.0,51450,23866,44461,30602
811,1623.0,51331,23982,44742,30632
812,1625.0,52130,24053,44748,30895
813,1627.0,51890,23947,45201,30839
814,1629.0,51918,24190,45697,30580
815,1631.0,52029,24134,45957,30685
816,1633.0,52371,24319,46163,30568
817,1635.0,52187,24095,46267,30820
818,1637.0,52942,24548,46301,31128
819,1639.0,51938,24407,46220,30583
820,1641.0,52075,24146,46488,30492
821,1643.0,52178,24098,46922,30757
822,1645.0,52513,24222,45766,30469
823,1647.0,52220,24101,45858,31014
824,1649.0,51898,24184,46235,30933
825,1651.0,52165,24469,45549,30668
826,1653.0,52435,24091,45609,30849
827,1655.0,51803,23995,45045,30795
828,1657.0,51864,24231,44921,30824
829,1659.0,51831,24021,44613,30990
830,1661.0,52182,24191,45411,30902
831,1663.0,51973,24272,45481,30820
832,1665.0,52113,23936,45458,30809
833,1667.0,51873,24236,45659,31066
834,1669.0,52195,24273,45825,31092
835,1671.0,52091,23963,45460,31145
836,1673.0,52349,24040,45651,30921
837,1675.0,52101,24257,45991,31024
838,1677.0,52025,24110,45215,31094
839,1679.0,51963,24227,44424,30998
840,1681.0,51648,23860,44459,31069
841,1683.0,51164,23907,44173,30645
842,1685.0,51190,23554,43773,30580
843,1687.0,51246,23972,44321,30596
844,1689.0,51515,23924,43791,30925
845,1691.0,51586,23962,44129,30938
846,1693.0,51453,24200,44217,30774
847,1695.0,51402,23860,44003,30799
848,1697.0,51646,23878,44455,30712
849,1699.0,51786,24161,44684,30790
850,1701.0,51494,24187,44838,30455
851,1703.0,51639,24054,44425,30835
852,1705.0,51656,23960,44684,31045
853,1707.0,51243,23953,43857,30523
854,1709.0,50758,23913,43509,30760
855,1711.0,51244,23950,44547,30392
856,1713.0,51547,23846,44693,30363
857,1715.0,51504,23601,44851,30649
858,1717.0,51645,23719,44925,30322
859,1719.0,51855,23960,45117,30869
860,1721.0,51456,24168,44655,30871
861,1723.0,51628,24047,44530,30518
862,1725.0,51668,23995,44034,30564
863,1727.0,51294,23951,44015,30656
864,1729.0,51758,23909,44357,30520
865,1731.0,51356,24127,44678,30516
866,1733.0,51736,23776,45481,30579
867,1735.0,51479,24168,45583,30641
868,1737.0,51675,24165,45967,30620
869,1739.0,51221,24131,45545,30806
870,1741.0,51907,24349,45746,30653
871,1743.0,52205,24178,46474,30426
872,1745.0,51775,24082,46113,30572
873,1747.0,51388,24169,45141,30850
874,1749.0,51651,23994,45556,30907
875,1751.0,51369,23916,45342,31120
876,1753.0,51382,24164,45450,31165
877,1755.0,52059,24250,45085,31151
878,1757.0,51608,23936,44998,30737
879,1759.0,51844,23947,45383,30801
880,1761.0,51691,24152,45160,30480
881,1763.0,51790,23914,44809,30952
882,1765.0,51814,23781,44731,31085
883,1767.0,51712,24083,44679,30851
884,1769.0,51087,24025,44631,31454
885,1771.0,51369,23586,44414,31351
886,1773.0,51279,24158,44119,31075
887,1775.0,51432,24076,44609,31482
888,1777.0,51148,23724,44668,31214
889,1779.0,50773,23883,44546,31216
890,1781.0,51181,23707,44677,31208
891,1783.0,51562,23804,44704,31521
892,1785.0,51525,24348,44473,31220
893,1787.0,51560,23974,45274,31188
894,1789.0,52097,24044,45782,31351
895,1791.0,51782,24068,45634,31467
896,1793.0,51900,23986,45486,31501
897,1795.0,51367,23761,45431,31477
898,1797.0,51485,24255,45240,31414
899,1799.0,51844,23882,45844,31283
900,1801.0,51680,24312,45863,30978
901,1803.0,51887,24458,45821,31461
902,1805.0,51689,23955,46277,31394
903,1807.0,52112,24289,46816,31194
904,1809.0,51952,24502,46732,31168
905,1811.0,51986,24530,46125,31663
906,1813.0,52465,24384,47012,31614
907,1815.0,52169,24319,47018,31459
908,1817.0,52165,24324,46668,31228
909,1819.0,52432,24235,46899,31258
910,1821.0,52269,24532,47030,31637
911,1823.0,52076,24250,46406,31702
912,1825.0,52278,24288,46965,31795
913,1827.0,52171,24384,46792,31732
914,1829.0,52278,24215,46684,31873
915,1831.0,51893,24386,46460,31757
916,1833.0,52036,24145,46859,32115
917,1835.0,51531,23883,46506,31388
918,1837.0,51508,24052,45393,31572
919,1839.0,51476,24107,45199,31834
920,1841.0,51627,23966,45362,31179
921,1843.0,51516,24363,45923,31443
922,1845.0,51629,24279,45598,31569
923,1847.0,51757,24129,45474,31448
924,1849.0,51852,23987,45385,31653
925,1851.0,51459,23919,45338,31396
926,1853.0,51410,23951,44716,31428
927,1855.0,51628,23927,44602,31321
928,1857.0,51673,23766,44880,31417
929,1859.0,51455,23960,44549,31329
930,1861.0,51974,23992,44851,31352
931,1863.0,51509,24244,45174,31429
932,1865.0,51552,24126,45556,31154
933,1867.0,51563,24191,45116,31676
934,1869.0,50869,23995,44823,31389
935,1871.0,51086,23903,44142,31322
936,1873.0,51379,23977,44263,31455
937,1875.0,50833,23955,44071,31060
938,1877.0,51287,23801,44898,31126
939,1879.0,51390,24160,45070,31097
940,1881.0,51288,24016,44888,31183
941,1883.0,51647,23751,45431,31437
942,1885.0,51158,23912,45391,31104
943,1887.0,51601,24307,45648,30732
944,1889.0,51578,23781,45269,31012
945,1891.0,51298,24014,45274,30982
946,1893.0,51562,23984,45166,30690
947,1895.0,51773,24136,45392,30851
948,1897.0,51485,24149,45146,30983
949,1899.0,51762,24170,45314,30869
950,1901.0,51911,24231,45604,31004
951,1903.0,51965,24532,46128,31064
952,1905.0,51753,23785,45430,30820
953,1907.0,51445,24012,45250,30922
954,1909.0,51475,23933,44686,30910
955,1911.0,51463,24095,44518,31070
956,1913.0,51002,24122,44975,31295
957,1915.0,51722,23950,44661,30970
958,1917.0,51323,24054,44947,31225
959,1919.0,51910,24263,45140,31348
960,1921.0,51635,24071,44945,31196
961,1923.0,51914,23908,45575,31402
962,1925.0,51703,24058,45134,31219
963,1927.0,52098,24204,45757,30780
964,1929.0,51968,24254,45733,31397
965,1931.0,52164,23829,45701,31255
966,1933.0,52191,24151,46072,31255
967,1935.0,52406,24159,46369,31362
968,1937.0,52466,24235,46523,30919
969,1939.0,52663,24311,46745,31297
970,1941.0,52339,24545,46299,30825
971,1943.0,52441,24163,46310,31008
972,1945.0,52465,24104,46749,31010
973,1947.0,52669,24103,46626,31355
974,1949.0,52332,24238,46031,31193
975,1951.0,52004,24236,45139,31382
976,1953.0,52066,24231,45305,31642
977,1955.0,52060,23869,45215,31356
978,1957.0,52309,24026,45698,31188
979,1959.0,51900,24064,45675,31180
980,1961.0,52160,24282,45668,31226
981,1963.0,52133,24547,45373,31318
982,1965.0,52161,24046,45268,30805
983,1967.0,52146,24084,45135,31021
984,1969.0,52095,24134,45628,30962
985,1971.0,52246,24272,46357,31015
986,1973.0,52495,24227,46304,30638
987,1975.0,52629,24090,46680,31012
988,1977.0,51660,24081,46445,31027
989,1979.0,51801,24082,45418,31279
990,1981.0,51585,23802,44793,30768
991,1983.0,51508,23718,45200,30687
992,1985.0,51323,23980,44936,30823
993,1987.0,51463,23645,45152,31047
994,1989.0,51347,23802,44277,30839
995,1991.0,51572,23517,45186,30799
996,1993.0,51562,24164,45387,30679
997,1995.0,52193,24259,46050,30784
998,1997.0,52006,24061,45793,30856
999,1999.0,51981,24225,44760,30868
1000,2001.0,51747,24211,44516,30847
1001,2003.0,51639,23987,44504,30800
1002,2005.0,51799,23924,44277,30680
1003,2007.0,51403,24054,44021,30833
1004,2009.0,51588,24031,44582,30688
1005,2011.0,51853,24206,44682,30994
1006,2013.0,52094,24074,44330,30559
1007,2015.0,51603,23618,44522,30567
1008,2017.0,51921,23839,44363,30892
1009,2019.0,51627,24094,43697,30675
1010,2021.0,51658,23775,43946,30438
1011,2023.0,51387,23874,43863,30544
1012,2025.0,51207,23701,43639,30260
1013,2027.0,51765,23737,44159,30529
1014,2029.0,51883,24023,44511,30364
1015,2031.0,51869,23980,44527,30418
1016,2033.0,51755,24362,45227,30687
1017,2035.0,51963,23987,45282,30973
1018,2037.0,51668,24288,45146,30321
1019,2039.0,51616,24206,44393,30689
1020,2041.0,51342,23791,43893,30680
1021,2043.0,51271,24010,43445,30848
1022,2045.0,51197,23935,44156,31044
1023,2047.0,51666,23916,44607,31076
1024,2049.0,51417,24096,44452,30802
1025,2051.0,51538,24186,44608,30708
1026,2053.0,51866,23814,44220,30786
1027,2055.0,51571,24129,44161,30903
1028,2057.0,51143,23853,44076,30687
1029,2059.0,51452,24013,44021,30745
1030,2061.0,50824,23582,43552,30786
1031,2063.0,51174,23953,43695,31188
1032,2065.0,51320,23707,44198,30873
1033,2067.0,51096,23730,44063,30681
1034,2069.0,51108,24013,44134,30704
1035,2071.0,50929,23773,44220,30675
1036,2073.0,51022,23665,43858,31151
1037,2075.0,51304,23905,44291,30879
1038,2077.0,51542,24215,44249,30787
1039,2079.0,51179,23923,44307,30948
1040,2081.0,51561,24122,43936,30590
1041,2083.0,51394,23814,43738,30799
1042,2085.0,51160,23795,43849,30966
1043,2087.0,51388,23716,44028,30713
1044,2089.0,51292,24193,43822,30821
1045,2091.0,51366,23808,44247,30601
1046,2093.0,51653,24017,44154,30876
1047,2095.0,51967,24369,44933,30932
1048,2097.0,51833,24111,45205,30482
1049,2099.0,51419,24084,44618,30806
1050,2101.0,51453,24032,43748,30970
1051,2103.0,51266,23789,43722,30929
1052,2105.0,51429,24011,44174,30513
1053,2107.0,51273,24032,44683,30484
1054,2109.0,51324,24111,44415,30346
1055,2111.0,51395,23969,44631,30148
1056,2113.0,51348,23799,43872,30614
1057,2115.0,51154,23825,44385,30125
1058,2117.0,51334,23753,43925,30387
1059,2119.0,51730,23509,43938,29938
1060,2121.0,51369,23921,44181,30054
1061,2123.0,51327,23827,43959,30636
1062,2125.0,51440,23742,44200,30551
1063,2127.0,51340,24056,43712,30408
1064,2129.0,51292,23992,43876,30309
1065,2131.0,51181,23803,43173,30270
1066,2133.0,51189,23961,43585,30620
1067,2135.0,51014,23896,43442,30643
1068,2137.0,51695,24247,44225,30607
1069,2139.0,51597,24076,44084,30512
1070,2141.0,51833,23958,44610,30500
1071,2143.0,51964,24123,44801,30688
1072,2145.0,51366,24307,44059,30295
1073,2147.0,51555,23903,43620,30503
1074,2149.0,51608,23661,44041,30299
1075,2151.0,51861,23894,44496,30163
1076,2153.0,51938,24081,44661,30394
1077,2155.0,51854,24049,44609,30342
1078,2157.0,51265,23740,43945,30564
1079,2159.0,51519,23775,44243,30483
1080,2161.0,51550,23812,44618,30586
1081,2163.0,51168,23866,44527,30475
1082,2165.0,51147,24048,44731,30513
1083,2167.0,51371,23797,44729,30530
1084,2169.0,51352,24070,44466,30612
1085,2171.0,51460,23911,44465,29928
1086,2173.0,51410,23866,44699,29972
1087,2175.0,51388,23735,44144,30637
1088,2177.0,51233,23913,44143,30281
1089,2179.0,51318,23747,44868,30650
1090,2181.0,51339,24012,45181,30064
1091,2183.0,51816,23978,45037,30453
1092,2185.0,52161,24151,45275,30521
1093,2187.0,52090,24257,45822,30743
1094,2189.0,51860,24114,45447,30564
1095,2191.0,51608,24111,45006,30780
1096,2193.0,51488,24251,44776,30975
1097,2195.0,51088,23875,44352,30800
1098,2197.0,51390,23948,44607,30544
1099,2199.0,51262,24031,45373,30813
1100,2201.0,51455,23992,44886,30904
1101,2203.0,51550,24065,44950,30813
